section,track,geometry,system,target,unit,budget_level,budget,budget_shipped,share_cascade,share_cascade_shipped,share_equal,eta_cascade,eta_cascade_shipped,eta_match,Cc,Cf,Cs,signal,eligible,share_skipping,ineligible_reason,k,n_test,n_units,coverage,n_positive,n_nonnegative,share_positive,share_nonnegative,share_skipping_exceeds_nonnegative,regime,denominator,oracle_same_k,oracle_capacity,oracle_same_k_over_capacity,gain_r2,gain_random,tie_frac_r2,ndg_r2,ndg_random,ndg_minus_random,all_cheap_loss,gain_share_all_cheap_r2,gain_share_all_cheap_random,n_draws,n_draws_oracle_nonpositive,gain_minus_random_mean,gain_minus_random_lo,gain_minus_random_hi,ndg_r2_lo,ndg_r2_hi,ndg_minus_random_lo,ndg_minus_random_hi,p_le_random,beats_random,loses_to_random,cascade_eta_shipped,cascade_minus_random_lo_shipped,cascade_minus_random_hi_shipped
evaluation,nuScenes,oracle,plan_fde,JC_fde,mJ,0.3,43.70397044070172,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,73.0,752.0,24.0,1.0,69.0,701.0,0.09175531914893617,0.9321808510638298,False,at_capacity,oracle escalating the same k (budget-constrained),275.11251627679894,275.11251627679894,1.0,14.247575647794442,7.320283940106759,0.0136986301369863,0.05178817685437303,0.02660832752785992,0.02517984932651311,5799.289892503355,0.0024567793491772232,0.001262272463663106,50.0,0.0,7.393204776381517,-28.1933061752611,36.15321390638639,-0.015279361334373203,0.14651168890891422,-0.07146251342826312,0.1425362092706086,0.28,False,False,-0.004211154187432555,-0.20824352823547404,0.14127946448121578
evaluation,nuScenes,oracle,plan_fde,JC_fde,mJ,0.5,57.03621045782397,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,69.0,701.0,0.09175531914893617,0.9321808510638298,False,at_capacity,oracle escalating the same k (budget-constrained),275.11251627679894,275.11251627679894,1.0,29.37939125916077,30.78530369332569,0.003257328990228013,0.1067904567075432,0.11190077467195886,-0.0051103179644156616,5799.289892503355,0.005066032532213817,0.005308460908829775,50.0,0.0,6.841129222918841,-50.63487027402979,55.63284890929527,-0.1667113044254252,0.3811458060172777,-0.14010798958387516,0.22080666528316673,0.34,False,False,0.2690372169372769,-0.15963930317314023,0.5174667646340052
evaluation,nuScenes,mono,brake,J,mJ,0.3,43.70397044070172,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,93.0,955.0,24.0,1.0,63.0,898.0,0.06596858638743455,0.9403141361256544,False,at_capacity,oracle escalating the same k (budget-constrained),84.51151440847815,84.51151440847819,0.9999999999999994,0.31194566130361173,2.9077751900534876,0.010752688172043012,0.003691161653971231,0.034406852254463695,-0.03071569060049247,329.8157951257077,0.0009458178350273222,0.00881636123262442,50.0,0.0,-2.3075531730581544,-12.997608961107732,4.814468416701827,-0.30693362780181727,0.10887077973203542,-0.15096288361318147,0.09285441905837749,0.66,False,False,-0.05055829815745938,-0.2317042599231107,0.08081485896431263
evaluation,nuScenes,mono,brake,J,mJ,0.5,57.03621045782397,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,389.0,955.0,24.0,1.0,63.0,898.0,0.06596858638743455,0.9403141361256544,False,at_capacity,oracle escalating the same k (budget-constrained),84.51151440847815,84.51151440847819,0.9999999999999994,1.968092252470922,12.16262955839577,0.002570694087403599,0.02328785924907629,0.14391683362350943,-0.12062897437443312,329.8157951257077,0.005967246813394104,0.03687703784398816,50.0,0.0,-10.46106676579958,-39.18040998863771,5.717706574261939,-1.4788553854130992,0.2642332890286556,-0.7117989258610453,0.05937976089421158,0.9,False,False,-0.11465869496522753,-0.45027909762995877,0.02047852410211492
evaluation,nuScenes,mono,plan_ade,JC_ade,mJ,0.3,43.70397044070172,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,73.0,752.0,24.0,1.0,197.0,527.0,0.261968085106383,0.7007978723404256,False,share_below_positives,oracle escalating the same k (budget-constrained),143.10268704951338,165.00808928707886,0.8672464948099923,12.51875635939995,7.287281782844915,0.0410958904109589,0.0874809314731349,0.05092344478705367,0.036557486686081234,2867.516137440666,0.004365714353249733,0.002541321978173419,50.0,0.0,7.327036085988619,0.1852912998505769,24.463904188946305,0.01075359812685638,0.18695597012074702,0.001967233132176027,0.12391958562257807,0.02,True,False,0.07271929350309565,-0.1592733463369106,0.11656402460345305
evaluation,nuScenes,mono,plan_ade,JC_ade,mJ,0.5,57.03621045782397,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,197.0,527.0,0.261968085106383,0.7007978723404256,False,at_capacity,oracle escalating the same k (budget-constrained),165.00808928707866,165.00808928707886,0.9999999999999988,32.8211365412837,30.646513799087526,0.003257328990228013,0.19890622746489697,0.18572734180182626,0.01317888566307072,2867.516137440666,0.01144584196501765,0.010687477360263558,50.0,0.0,3.331726748843719,-15.077890326745852,15.607584986717567,-0.03610126922360102,0.31721518343271615,-0.09471280880485236,0.13042741530075347,0.3,False,False,0.15612969127940296,-0.1828348394416994,0.1228409385380475
evaluation,nuScenes,mono,plan_fde,JC_fde,mJ,0.3,43.70397044070172,,0.06310186642451769,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.0979254661793175,,73.0,752.0,24.0,1.0,90.0,664.0,0.1196808510638298,0.8829787234042553,False,share_below_positives,oracle escalating the same k (budget-constrained),420.92683097590594,435.65039918967057,0.9662032486572923,45.74364643710556,14.729693197699985,0.0136986301369863,0.10867362940739682,0.034993476570618326,0.07368015283677848,5536.809548574871,0.008261733772092559,0.002660321448385612,50.0,0.0,28.288885223290844,-17.824066086845345,92.13820536749955,-0.05316778250711144,0.20002540502089788,-0.06727093064054261,0.18318628419233163,0.22,False,False,0.09741190109127736,-0.16572022916564683,0.18721928854713887
evaluation,nuScenes,mono,plan_fde,JC_fde,mJ,0.5,57.03621045782397,,0.26310186642451766,,,,,,23.70561041501833,66.66120008561128,15.791913882183096,R2_cnn_clf,,0.40829811195978966,,307.0,752.0,24.0,1.0,90.0,664.0,0.1196808510638298,0.8829787234042553,False,at_capacity,oracle escalating the same k (budget-constrained),435.6503991896708,435.65039918967057,1.0000000000000004,49.84579201188694,61.94542207799858,0.003257328990228013,0.11441695475225626,0.14219066984265327,-0.027773715090397,5536.809548574871,0.009002619933842016,0.011187927187046342,50.0,0.0,-35.20197078671086,-107.00732285327905,37.609803149464895,-0.19293032563858709,0.2612597332558229,-0.29217666190884645,0.07534236695880109,0.8,False,False,0.12019141431875494,-0.22880595941887344,0.23562750489195686
evaluation,KITTI,oracle,brake,J,ms,0.3,18.71950127369928,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,481.0,3129.0,0.13602941176470587,0.8848981900452488,False,at_capacity,oracle escalating the same k (budget-constrained),1865.217890171538,1865.2178901715456,0.999999999999996,73.91210843264832,167.35211848059632,0.004140786749482402,0.03962652772210482,0.08972255700657336,-0.05009602928446854,4624.323557605362,0.015983334105393487,0.036189534835935476,50.0,0.0,-86.89454231621339,-239.3150926923647,66.86439031992435,-0.058943886108392886,0.11731071612135877,-0.10020920880798156,0.04154099204839558,0.78,False,False,0.009085917245866071,-0.2563777008026945,-0.04990483336460359
evaluation,KITTI,oracle,brake,J,ms,0.5,22.41333162328374,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,481.0,3129.0,0.13602941176470587,0.8848981900452488,False,at_capacity,oracle escalating the same k (budget-constrained),1865.217890171538,1865.2178901715456,0.999999999999996,1006.6590777945194,1022.8228856205391,0.0006775067750677507,0.5397005267314587,0.5483664353693677,-0.008665908637908878,4624.323557605362,0.2176878553705275,0.22118324396621433,50.0,0.0,-60.127624216019086,-303.07663973046556,107.75361914706063,-0.21856470043621293,0.6837210883742864,-0.15294391925238396,0.06143187316996044,0.66,False,False,0.06742283351158078,-0.3783186566534704,-0.022476109190712412
evaluation,KITTI,oracle,brake,J,mJ,0.3,23.77266224340485,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,481.0,3129.0,0.13602941176470587,0.8848981900452488,False,share_below_positives,oracle escalating the same k (budget-constrained),1859.293175112259,1865.2178901715456,0.9968235801884027,57.76888805930388,135.47552448429227,0.0025575447570332483,0.031070349115768663,0.07286399277839152,-0.04179364366262285,4624.323557605362,0.012492397501964299,0.0292962901052811,50.0,0.0,-77.96585276498183,-216.57882025494382,40.76919756902341,-0.0543620137712054,0.08749207487425796,-0.09172652150604492,0.03664618143402739,0.78,False,False,0.013936441821113858,-0.2559278559169024,-0.04889321495103734
evaluation,KITTI,oracle,brake,J,mJ,0.5,30.38262693349563,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,481.0,3129.0,0.13602941176470587,0.8848981900452488,False,at_capacity,oracle escalating the same k (budget-constrained),1865.217890171538,1865.2178901715456,0.999999999999996,408.54155180243123,557.49391021797,0.0006215040397762585,0.21903154261771474,0.29888942903432,-0.07985788641660524,4624.323557605362,0.08834622982436559,0.1205568562132923,50.0,0.0,-131.47093697655305,-403.09400763970905,98.72082981618762,-0.11015952015996494,0.3418224894210698,-0.17265035403880083,0.061535935300762755,0.78,False,False,0.1242730212754428,-0.36557626722798403,-0.013822567649122956
evaluation,KITTI,oracle,traj,JB,ms,0.3,18.71950127369928,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,207.0,3493.0,0.05854072398190045,0.9878393665158371,False,at_capacity,oracle escalating the same k (budget-constrained),935.3669851334334,935.3669851334319,1.0000000000000018,60.16211720452189,127.2410041794074,0.002070393374741201,0.06431926523036255,0.13603324278251708,-0.07171397755215453,1799.3382734131073,0.033435690272070016,0.07071544359363179,50.0,0.0,-63.42054761528795,-140.13973439844085,8.039545543524188,0.002478883585580155,0.14596655831333274,-0.13385109116544927,0.010406723293836554,0.92,False,False,0.02711821614466994,-0.2997341467002686,-0.233495672961031
evaluation,KITTI,oracle,traj,JB,ms,0.5,22.41333162328374,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,207.0,3493.0,0.05854072398190045,0.9878393665158371,False,at_capacity,oracle escalating the same k (budget-constrained),935.3669851334334,935.3669851334319,1.0000000000000018,650.1331156472334,777.6717274070614,0.0010162601626016261,0.6950567274453134,0.8314081422235827,-0.13635141477826934,1799.3382734131073,0.36131789405780634,0.4321987360008303,50.0,0.0,-132.88651373710047,-312.9637208807562,37.46076690418912,0.4596281117537676,0.8617733752553774,-0.36640365519813295,0.03282843212272429,0.9,False,False,0.1487278568847747,-0.4689863579538846,-0.2151168043124777
evaluation,KITTI,oracle,traj,JB,mJ,0.3,23.77266224340485,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,207.0,3493.0,0.05854072398190045,0.9878393665158371,False,at_capacity,oracle escalating the same k (budget-constrained),935.3669851334334,935.3669851334319,1.0000000000000018,58.5353491733378,103.00462243094886,0.0025575447570332483,0.06258008899575125,0.11012214891918051,-0.04754205992342926,1799.3382734131073,0.0325315978869854,0.057245835290082876,50.0,0.0,-47.61428861894975,-116.36458798215425,13.851502977378594,0.0012146267702545968,0.1314297565571428,-0.1092319890292881,0.021679425130844476,0.88,False,False,0.04446889578427505,-0.2994117260545043,-0.19253224420383708
evaluation,KITTI,oracle,traj,JB,mJ,0.5,30.38262693349563,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,207.0,3493.0,0.05854072398190045,0.9878393665158371,False,at_capacity,oracle escalating the same k (budget-constrained),935.3669851334334,935.3669851334319,1.0000000000000018,187.39669722285552,423.87324166597625,0.0006215040397762585,0.20034563994807097,0.45316250028378885,-0.2528168603357179,1799.3382734131073,0.10414756357479614,0.23557173652619784,50.0,0.0,-219.744303243604,-390.83830970618015,-34.66833486963504,0.06487855829196744,0.35372449753766394,-0.38613405586386285,-0.09814059152591419,1.0,False,True,0.14844871841864563,-0.46793080485063027,-0.18948385682023414
evaluation,KITTI,mono,brake,J,ms,0.3,18.71950127369928,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,767.0,2795.0,0.21691176470588236,0.7904411764705882,False,share_below_positives,oracle escalating the same k (budget-constrained),2266.2203462913467,2323.830365749326,0.9752090254490658,56.0557867084943,110.28618183481032,0.004140786749482402,0.02473536467900361,0.0486652509387681,-0.02392988625976449,7956.7895207480915,0.007045025705697438,0.013860638332486807,50.0,0.0,-52.43932963221631,-319.2565122352113,141.75050598647215,-0.019147692459911415,0.06789801517498227,-0.17488973824268605,0.05533528234038752,0.62,False,False,-0.0013461005280107677,-0.23754660526943902,0.024440562163390883
evaluation,KITTI,mono,brake,J,ms,0.5,22.41333162328374,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,767.0,2795.0,0.21691176470588236,0.7904411764705882,True,share_above_nonnegative,oracle escalating the same k (budget-constrained),2314.9601404679674,2323.830365749326,0.996182929093235,724.186888453664,674.047223139462,0.0010162601626016261,0.31282909618792404,0.29117012053745506,0.021658975650469012,7956.7895207480915,0.09101496106756088,0.08471346657867714,50.0,0.0,28.933356077683346,-254.7703067086852,161.17540037425297,-0.037758613964061626,0.6460044976626877,-0.10818416608195075,0.08399487349743888,0.2,False,False,0.07245382562007277,-0.3165002070806862,0.10536151931826931
evaluation,KITTI,mono,brake,J,mJ,0.3,23.77266224340485,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,767.0,2795.0,0.21691176470588236,0.7904411764705882,False,share_below_positives,oracle escalating the same k (budget-constrained),2135.002004120787,2323.830365749326,0.9187426223481461,33.24253009080539,89.27929005675121,0.0025575447570332483,0.01557025708952201,0.04181695843115483,-0.026246701341632817,7956.7895207480915,0.004177882298397149,0.011220516745346461,50.0,0.0,-53.50270779505974,-237.74820988437855,117.45373161846506,-0.023298447822326488,0.05255400872069918,-0.16414095303645437,0.043543143552341804,0.74,False,False,0.005856821595070074,-0.23509672580178043,0.029239820826896534
evaluation,KITTI,mono,brake,J,mJ,0.5,30.38262693349563,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,767.0,2795.0,0.21691176470588236,0.7904411764705882,False,at_capacity,oracle escalating the same k (budget-constrained),2323.830365749341,2323.830365749326,1.0000000000000064,458.2646923499593,367.39227033583813,0.0006215040397762585,0.1972022997479799,0.1580977147690249,0.039104584978955,7956.7895207480915,0.057594170507462863,0.04617343080118276,50.0,0.0,24.939546892124717,-507.1610887434196,258.11881182119765,-0.009221150881548849,0.2854958924124654,-0.2136036870212569,0.11654643527514359,0.3,False,False,0.06768700453458537,-0.3075840823568693,0.1120041418149546
evaluation,KITTI,mono,traj,JB,ms,0.3,18.71950127369928,,0.03920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.13687491911496857,,483.0,3536.0,6.0,1.0,286.0,3344.0,0.08088235294117647,0.9457013574660633,False,at_capacity,oracle escalating the same k (budget-constrained),579.0727879103533,579.0727879103507,1.0000000000000044,55.3795197221153,52.66470306401268,0.002070393374741201,0.09563481634486447,0.09094660319656696,0.004688213148297521,2354.531002945589,0.023520403703681903,0.022367385690877525,50.0,0.0,10.254353092464692,-74.93339792323732,159.27022290189333,0.02466164252477733,0.30266728085549155,-0.0885189309177614,0.2758534631942875,0.44,False,False,0.07190681693651593,-0.286748482963577,0.10654262374269961
evaluation,KITTI,mono,traj,JB,ms,0.5,22.41333162328374,,0.23920713491760384,,,,,,13.17875574932259,18.469151747922297,4.816622999982201,R2_cnn_clf,,0.8350892589417348,,2952.0,3536.0,6.0,1.0,286.0,3344.0,0.08088235294117647,0.9457013574660633,False,at_capacity,oracle escalating the same k (budget-constrained),579.0727879103533,579.0727879103507,1.0000000000000044,284.639653854293,321.87619760862407,0.00033875338753387534,0.49154382626309534,0.5558475623939247,-0.06430373613082938,2354.531002945589,0.12089017027093728,0.13670501565107754,50.0,0.0,-39.91809425552059,-81.86679721524473,2.3441423390126155,0.14736784583034282,0.7151572145884831,-0.17951500978023843,0.006458982893593768,0.94,False,False,0.1092947172805121,-0.4062905972953846,0.05597957448557876
evaluation,KITTI,mono,traj,JB,mJ,0.3,23.77266224340485,,0.06433421244540062,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.11078690971901223,,391.0,3536.0,6.0,1.0,286.0,3344.0,0.08088235294117647,0.9457013574660633,False,at_capacity,oracle escalating the same k (budget-constrained),579.0727879103533,579.0727879103507,1.0000000000000044,54.83748591713222,42.63333105181979,0.005115089514066497,0.09469877891347513,0.07362344068293515,0.021075338230539968,2354.531002945589,0.023290194883197068,0.018106931273567523,50.0,0.0,16.60100099879478,-53.38745408544167,129.06366792384665,0.015474959421149773,0.28484007289398094,-0.08664575700376624,0.26180184324358496,0.46,False,False,0.09455187559343814,-0.2878781283436881,0.10671802271680164
evaluation,KITTI,mono,traj,JB,mJ,0.5,30.38262693349563,,0.2643342124454006,,,,,,13.85771520826868,33.0498234504539,7.788712671991685,R2_cnn_clf,,0.4551974667396185,,1609.0,3536.0,6.0,1.0,286.0,3344.0,0.08088235294117647,0.9457013574660633,False,at_capacity,oracle escalating the same k (budget-constrained),579.0727879103533,579.0727879103507,1.0000000000000044,137.53549930142168,175.43997356106914,0.001243008079552517,0.23750986434319143,0.3029670487438431,-0.06545718440065168,2354.531002945589,0.058413118845902064,0.07451164301578041,50.0,0.0,-48.329268411116125,-100.02225497762792,2.217146994474822,0.049095090436227215,0.34814935590568374,-0.17015071893650488,0.005636207653087886,0.94,False,False,0.1085094278427247,-0.3857861893258226,0.05450010783454676
