dataset,mode,split,threshold,det_per_frame,precision,recall,f1
KITTI,full_640,all,0.56,3.5816683316683315,0.8608534969667387,0.5547138952850287,0.6746798480749789
KITTI,full_640,all,0.57,3.5017482517482517,0.8668069324584552,0.5461275258774667,0.6700765525875876
KITTI,full_640,all,0.58,3.433941058941059,0.8717044256154769,0.5384880242742474,0.6657281336848777
KITTI,full_640,all,0.59,3.3673826173826176,0.8758436549729288,0.5305902859971163,0.6608403307734787
KITTI,full_640,all,0.6,3.3034465534465536,0.8801693505708021,0.522993823839549,0.656122028679718
KITTI,full_640,all,0.61,3.2262737262737264,0.883960365381638,0.5126213174374314,0.6489229131943491
KITTI,full_640,all,0.62,3.1564685314685317,0.8876448945681845,0.5033893563450903,0.6424442702921511
KITTI,full_640,all,0.63,3.0744255744255744,0.8913484971567831,0.49226365964406377,0.6342506764947294
KITTI,full_640,all,0.64,3.00024975024975,0.8952801132106885,0.48240762658976954,0.6269780038973746
KITTI,full_640,all,0.65,2.9167082917082916,0.8995162049920795,0.47119585099743916,0.6184352167111468
KITTI,full_640,all,0.66,2.839035964035964,0.9036287662194854,0.4606296670898879,0.6102043536528936
KITTI,full_640,all,0.67,2.7472527472527473,0.907,0.4472228797693086,0.5990611412795832
KITTI,full_640,all,0.68,2.6642107892107894,0.9096320599953128,0.4348705588672018,0.5884290543492589
KITTI,full_640,all,0.69,2.571053946053946,0.9128660935450968,0.4208612193074953,0.576114672754432
KITTI,full_640,all,0.7,2.4763986013986012,0.9149815944732994,0.4061847683401838,0.5626113371448852
KITTI,cheap_512,trainval,0.1,9.625223613595706,0.45297834773719914,0.7282153179190751,0.558529530082821
KITTI,cheap_512,trainval,0.11,9.12969588550984,0.47335162143626924,0.7220736994219653,0.5718379064825012
KITTI,cheap_512,trainval,0.12,8.658542039355993,0.49479610547248265,0.7161849710982658,0.5852536284065403
KITTI,cheap_512,trainval,0.13,8.248211091234348,0.5149108062679607,0.7102239884393063,0.5969988087808911
KITTI,cheap_512,trainval,0.14,7.911449016100179,0.5321368004522329,0.704335260115607,0.6062453390034307
KITTI,cheap_512,trainval,0.15,7.592799642218247,0.5499926373140922,0.6991329479768786,0.6156594315557311
KITTI,cheap_512,trainval,0.16,7.267889087656529,0.5683342563534551,0.6920158959537572,0.6241064657971048
KITTI,cheap_512,trainval,0.17,6.974731663685152,0.5869000673271136,0.6860549132947977,0.6326157341496844
KITTI,cheap_512,trainval,0.18,6.725849731663685,0.6040295232395771,0.6810332369942197,0.6402242663651436
KITTI,cheap_512,trainval,0.19,6.5026833631484795,0.6194635488308116,0.6754696531791907,0.6462554637357533
KITTI,cheap_512,trainval,0.2,6.297853309481217,0.634107371112058,0.670050578034682,0.6515836687230595
KITTI,cheap_512,trainval,0.21,6.114490161001789,0.6477106495026331,0.6647037572254335,0.6560971902048518
KITTI,cheap_512,trainval,0.22,5.928220035778176,0.6620648032892007,0.6589956647398844,0.6605266688441122
KITTI,cheap_512,trainval,0.23,5.778846153846154,0.6744186046511628,0.6545520231213873,0.6643368226203918
KITTI,cheap_512,trainval,0.24,5.6352862254025045,0.6858061188048094,0.6493135838150289,0.6670611300689071
KITTI,cheap_512,trainval,0.25,5.4930679785330945,0.6978221046203948,0.6442919075144509,0.6699894805158332
KITTI,cheap_512,trainval,0.26,5.365161001788909,0.708539990830659,0.6391257225433526,0.6720451950309863
KITTI,cheap_512,trainval,0.27,5.248211091234347,0.7184916915210907,0.6341040462427746,0.6736654213306074
KITTI,cheap_512,trainval,0.28,5.127012522361359,0.7295446615491975,0.6294075144508671,0.6757866836169776
KITTI,cheap_512,trainval,0.29,5.029964221824687,0.7379745709967103,0.6247109826589595,0.6766356599112697
KITTI,cheap_512,trainval,0.3,4.940966010733453,0.7459268645908762,0.6204118497109826,0.6774043082668577
KITTI,cheap_512,trainval,0.31,4.838774597495528,0.7548407967096447,0.6151011560693641,0.6778439710712634
KITTI,cheap_512,trainval,0.32,4.741502683363149,0.7628277683455952,0.6092485549132948,0.6774429492499826
KITTI,cheap_512,trainval,0.33,4.644677996422183,0.771460208945164,0.6036849710982659,0.6773378414136828
KITTI,cheap_512,trainval,0.34,4.549194991055456,0.7801317341722375,0.5980852601156069,0.6770853836379187
KITTI,cheap_512,trainval,0.35,4.473389982110913,0.7872531867033241,0.5936054913294798,0.6768510378766271
KITTI,cheap_512,trainval,0.36,4.384615384615385,0.795032639738882,0.5878251445086705,0.6759049002250214
KITTI,cheap_512,trainval,0.37,4.314400715563506,0.8012335441069762,0.5832008670520231,0.6750483719097442
KITTI,cheap_512,trainval,0.38,4.228085867620751,0.8080177702559763,0.5765895953757225,0.6729628207571061
KITTI,cheap_512,trainval,0.39,4.160778175313059,0.8132960713709894,0.5711705202312138,0.6710609602350641
KITTI,cheap_512,trainval,0.4,4.074686940966011,0.819778289979146,0.5638728323699422,0.6681607795773614
KITTI,cheap_512,trainval,0.41,4.008273703041145,0.8252719665271967,0.5585260115606936,0.6661895265292975
KITTI,cheap_512,trainval,0.42,3.938953488372093,0.8315072381493046,0.5528901734104046,0.6641621506275798
KITTI,cheap_512,trainval,0.43,3.8716457960644006,0.8362019175233915,0.5466040462427746,0.661078073961133
KITTI,cheap_512,trainval,0.44,3.7906976744186047,0.8421425200566305,0.5391979768786127,0.657450562066999
KITTI,cheap_512,trainval,0.45,3.730098389982111,0.8462322402733649,0.5332731213872832,0.6542532138416463
KITTI,cheap_512,trainval,0.46,3.669722719141324,0.849430260191335,0.5267702312138728,0.6502752721795118
KITTI,cheap_512,trainval,0.47,3.604651162790698,0.8533498759305211,0.5198699421965318,0.6461178972474922
KITTI,cheap_512,trainval,0.48,3.538237924865832,0.8571067433482905,0.5126806358381503,0.6415915883557844
KITTI,cheap_512,trainval,0.49,3.466681574239714,0.8613816680642457,0.5048771676300579,0.6366171994045744
KITTI,cheap_512,trainval,0.5,3.402057245080501,0.8658472459576706,0.49790462427745663,0.6322401561303027
KITTI,cheap_512,trainval,0.51,3.3278175313059033,0.8703803252251041,0.48959537572254336,0.6266791120652507
KITTI,cheap_512,trainval,0.52,3.2674418604651163,0.8738023542294004,0.4825867052023121,0.6217764677374557
KITTI,cheap_512,trainval,0.53,3.201252236135957,0.8777591506007265,0.47503612716763005,0.6164529317032644
KITTI,cheap_512,trainval,0.54,3.136851520572451,0.8806672369546621,0.4670158959537572,0.6103594957308853
KITTI,cheap_512,trainval,0.55,3.0684257602862255,0.8841276781810232,0.45852601156069367,0.6038720797240665
KITTI,cheap_512,trainval,0.56,3.0107334525939176,0.8869578134284016,0.45119219653179193,0.5981219461093161
KITTI,cheap_512,trainval,0.57,2.932468694096601,0.8903461949062071,0.4410043352601156,0.5898469605700802
KITTI,cheap_512,trainval,0.58,2.861583184257603,0.893178088614519,0.43179190751445085,0.5821521570446706
KITTI,cheap_512,trainval,0.59,2.789132379248658,0.8971378176862022,0.4228684971098266,0.5748022814935934
KITTI,cheap_512,trainval,0.6,2.716681574239714,0.9023787966087744,0.4141979768786127,0.5677807469494938
KITTI,cheap_512,trainval,0.61,2.6225402504472273,0.9062073669849932,0.4014089595375723,0.5563707777710309
KITTI,cheap_512,trainval,0.62,2.552996422182469,0.9103091880529036,0.39234104046242774,0.5483462040155479
KITTI,cheap_512,trainval,0.63,2.4762969588550985,0.9125880440671844,0.3814306358381503,0.537996928965979
KITTI,cheap_512,trainval,0.64,2.407647584973166,0.914739481749791,0.37135115606936414,0.5282513596803613
KITTI,cheap_512,trainval,0.65,2.3253577817531306,0.9177805558226753,0.3595736994219653,0.5167082637564832
KITTI,cheap_512,trainval,0.66,2.2484347048300535,0.9204375932371954,0.34841040462427747,0.5054821930312553
KITTI,cheap_512,trainval,0.67,2.149597495527728,0.92239675439509,0.33352601156069367,0.489908008532356
KITTI,cheap_512,trainval,0.68,2.058586762075134,0.924505757114925,0.32005057803468207,0.47549250058729503
KITTI,cheap_512,trainval,0.69,1.9655635062611807,0.9254835039817975,0.3057442196531792,0.4596407736684371
KITTI,cheap_512,trainval,0.7,1.8799194991055457,0.9279172118472702,0.29288294797687864,0.4452344248111203
KITTI,cheap_512,test,0.1,9.697115384615385,0.399953337805127,0.7526744371706849,0.5223449581254939
KITTI,cheap_512,test,0.11,9.160350678733032,0.4200549535364762,0.7472457288839215,0.537795059411474
KITTI,cheap_512,test,0.12,8.68156108597285,0.43989836471431365,0.7421363563787322,0.5523772927146446
KITTI,cheap_512,test,0.13,8.270361990950226,0.4589317466830803,0.737984991218266,0.5659286570585362
KITTI,cheap_512,test,0.14,7.912047511312217,0.476105372270079,0.7329288413433391,0.5772398413976123
KITTI,cheap_512,test,0.15,7.591628959276018,0.49232603188794516,0.7275001330565757,0.587243107253706
KITTI,cheap_512,test,0.16,7.291572398190045,0.5087460729938331,0.7223907605513864,0.5970310571234282
KITTI,cheap_512,test,0.17,7.025169683257919,0.5244555372166982,0.7178136143488211,0.6060865703062024
KITTI,cheap_512,test,0.18,6.793834841628959,0.5383590725554677,0.7127574644738943,0.6134032061349807
KITTI,cheap_512,test,0.19,6.554864253393665,0.5543187505393045,0.7084464314226409,0.6219765104389168
KITTI,cheap_512,test,0.2,6.335690045248869,0.5694773021470338,0.7039225078503379,0.6296025608673714
KITTI,cheap_512,test,0.21,6.160350678733032,0.5821971261993297,0.7000372558411837,0.6357023088627878
KITTI,cheap_512,test,0.22,5.979638009049774,0.5952043132803633,0.6947682154452073,0.6411439458662495
KITTI,cheap_512,test,0.23,5.840497737556561,0.6059461553360449,0.6910958539571026,0.6457260022012759
KITTI,cheap_512,test,0.24,5.697680995475113,0.6170149401896063,0.6868380435361116,0.6500569307153261
KITTI,cheap_512,test,0.25,5.546097285067873,0.6286777828769569,0.681409335249348,0.6539823255859546
KITTI,cheap_512,test,0.26,5.410067873303167,0.639832723470988,0.6767257437862579,0.6577623196510696
KITTI,cheap_512,test,0.27,5.299490950226244,0.6490741234857783,0.6728404917771036,0.660743662871319
KITTI,cheap_512,test,0.28,5.169117647058823,0.6604661341503447,0.667944009792964,0.6641840247730985
KITTI,cheap_512,test,0.29,5.066742081447964,0.6692342040634071,0.6633668635903986,0.6662876171014621
KITTI,cheap_512,test,0.3,4.964366515837104,0.6777942349322091,0.6585236042365213,0.6680199716497779
KITTI,cheap_512,test,0.31,4.855203619909502,0.6867427772600186,0.6527223375379211,0.6693005228853053
KITTI,cheap_512,test,0.32,4.766968325791855,0.6953013763644993,0.648996753419554,0.6713515788066975
KITTI,cheap_512,test,0.33,4.669400452488688,0.7037732420810369,0.64378093565384,0.6724416780580177
KITTI,cheap_512,test,0.34,4.572398190045249,0.7134463137060861,0.6392570120815371,0.6743171988799328
KITTI,cheap_512,test,0.35,4.494909502262443,0.7207122184472128,0.6348395337697589,0.6750559069292741
KITTI,cheap_512,test,0.36,4.400169683257919,0.7295456006170062,0.629357602852733,0.6757583162711278
KITTI,cheap_512,test,0.37,4.331730769230769,0.7362407782202781,0.6253126829527915,0.6762579795163156
KITTI,cheap_512,test,0.38,4.2559389140271495,0.7441690477772609,0.6210016499015382,0.6770291909445404
KITTI,cheap_512,test,0.39,4.17618778280543,0.7507956930994786,0.6148810474213635,0.676075133265273
KITTI,cheap_512,test,0.4,4.089366515837104,0.7593360995850622,0.6088136675714514,0.6757947219018121
KITTI,cheap_512,test,0.41,4.01329185520362,0.7656261010499612,0.6026398424610144,0.6744256043336772
KITTI,cheap_512,test,0.42,3.957579185520362,0.7712591110475918,0.5987013678215978,0.6741127088720248
KITTI,cheap_512,test,0.43,3.892816742081448,0.7771885216127861,0.5932194369045718,0.6728556037555935
KITTI,cheap_512,test,0.44,3.81447963800905,0.7842526690391459,0.586779498642823,0.6712948080950237
KITTI,cheap_512,test,0.45,3.745757918552036,0.7907889769724424,0.5811911224652723,0.6699798828687648
KITTI,cheap_512,test,0.46,3.6767533936651584,0.797477117144835,0.5753366331364096,0.6684341550154823
KITTI,cheap_512,test,0.47,3.6040723981900453,0.8025737602008789,0.5674064612273139,0.664806002344682
KITTI,cheap_512,test,0.48,3.5441176470588234,0.8079316948611555,0.5617116397892384,0.6626902430390733
KITTI,cheap_512,test,0.49,3.4813348416289593,0.8133225020308692,0.5555910373090638,0.6601946428085153
KITTI,cheap_512,test,0.5,3.416006787330317,0.819190330325358,0.5490446537867901,0.6574485764823955
KITTI,cheap_512,test,0.51,3.335972850678733,0.8243472363513056,0.5397839161211347,0.652385041826588
KITTI,cheap_512,test,0.52,3.2697963800904977,0.8311710776682235,0.5335568683804354,0.6499127369276235
KITTI,cheap_512,test,0.53,3.20079185520362,0.8370736879307298,0.5261057001437011,0.6461207417209287
KITTI,cheap_512,test,0.54,3.1365950226244346,0.8425750608601569,0.5189738676885411,0.6423190955298288
KITTI,cheap_512,test,0.55,3.0608031674208145,0.8489328282361637,0.5104582468465592,0.6375571697284433
KITTI,cheap_512,test,0.56,2.993495475113122,0.8530940009447331,0.5014636223322156,0.6316388473289226
KITTI,cheap_512,test,0.57,2.916006787330317,0.8591795170206575,0.4920964394060354,0.6257777016243384
KITTI,cheap_512,test,0.58,2.8518099547511313,0.8630503768345894,0.483527595933791,0.6198061788024822
KITTI,cheap_512,test,0.59,2.794400452488688,0.8666126910231758,0.47543775613390815,0.6140162527124444
KITTI,cheap_512,test,0.6,2.7335972850678734,0.8705772811918063,0.4671882484432381,0.6080639187129221
KITTI,cheap_512,test,0.61,2.6631787330316743,0.875756610385473,0.45782106551705787,0.6012995444437662
KITTI,cheap_512,test,0.62,2.5967194570135748,0.8791113047266391,0.44802810154877853,0.5935571908185926
KITTI,cheap_512,test,0.63,2.520079185520362,0.8823925485355179,0.43669168130289,0.5842439426879084
KITTI,cheap_512,test,0.64,2.455599547511312,0.8860992744443165,0.42700516259513543,0.5762968338034166
KITTI,cheap_512,test,0.65,2.3775452488687785,0.8904484358272868,0.41540262919793497,0.5665188493768994
KITTI,cheap_512,test,0.66,2.305712669683258,0.8936587759107077,0.40380009580073445,0.5562557815029792
KITTI,cheap_512,test,0.67,2.232183257918552,0.8962371721778791,0.3916653361009101,0.5451111881695205
KITTI,cheap_512,test,0.68,2.1558257918552037,0.8980716253443526,0.3789983500984619,0.5330446581953877
KITTI,cheap_512,test,0.69,2.070135746606335,0.8990437158469945,0.36409601362499333,0.5182929890920689
KITTI,cheap_512,test,0.7,1.9985859728506787,0.9016555822838546,0.35265314811858,0.5070070420526757
KITTI,cheap_512,all,0.1,9.656968031968033,0.42946736839382926,0.7381049732079451,0.5429933360825209
KITTI,cheap_512,all,0.11,9.143231768231768,0.44977396577391116,0.7322516085992813,0.5572598716718492
KITTI,cheap_512,all,0.12,8.668706293706293,0.4705195983808467,0.726678000387355,0.5711943312386412
KITTI,cheap_512,all,0.13,8.257992007992009,0.4901557538182368,0.7214487077406443,0.583725541467269
KITTI,cheap_512,all,0.14,7.911713286713287,0.507394605173856,0.715896619251544,0.5938767077170136
KITTI,cheap_512,all,0.15,7.592282717282718,0.5245316534811428,0.7106027674363554,0.6035515459034634
KITTI,cheap_512,all,0.16,7.278346653346653,0.5419747791026851,0.7042974886483462,0.6125651444071417
KITTI,cheap_512,all,0.17,6.997002997002997,0.5592161621930326,0.6988960382190278,0.6213022338337594
KITTI,cheap_512,all,0.18,6.755869130869131,0.574869226077152,0.6938604230777508,0.6287848710495005
KITTI,cheap_512,all,0.19,6.525724275724276,0.5905698649010678,0.6888032882136478,0.6359152744035586
KITTI,cheap_512,all,0.2,6.31456043956044,0.6054739256827575,0.6837461533495448,0.6422339744348037
KITTI,cheap_512,all,0.21,6.134740259740259,0.618661835650457,0.6789902946050055,0.6474237158867547
KITTI,cheap_512,all,0.22,5.950924075924076,0.6323995383485469,0.6734597258387311,0.6522841034968884
KITTI,cheap_512,all,0.23,5.806068931068931,0.6440047316915798,0.669327939056145,0.656422198893627
KITTI,cheap_512,all,0.24,5.662837162837163,0.6552438916821028,0.6644860014203017,0.6598325851593525
KITTI,cheap_512,all,0.25,5.516483516483516,0.6671269467584209,0.659299748219243,0.6631902534734582
KITTI,cheap_512,all,0.26,5.38499000999001,0.6780604317881409,0.6543286922464439,0.6659832140516284
KITTI,cheap_512,all,0.27,5.270854145854146,0.6876732450425265,0.6497665110073382,0.668182687292148
KITTI,cheap_512,all,0.28,5.145604395604396,0.6989030723681018,0.6449891325399729,0.6708646493072836
KITTI,cheap_512,all,0.29,5.046203796203796,0.7074981440237565,0.6403408724095634,0.6722464229758879
KITTI,cheap_512,all,0.3,4.951298701298701,0.7157629255989911,0.6358217306161097,0.6734282162386028
KITTI,cheap_512,all,0.31,4.8460289710289715,0.7247146133429536,0.6303126815726613,0.674225254391704
KITTI,cheap_512,all,0.32,4.752747252747253,0.7329217025748818,0.6253201058770363,0.6748587384098728
KITTI,cheap_512,all,0.33,4.655594405594406,0.7414838259750013,0.6198971357248919,0.6752609487564771
KITTI,cheap_512,all,0.34,4.559440559440559,0.750602541630149,0.614732402246659,0.6759069715722188
KITTI,cheap_512,all,0.35,4.482892107892108,0.7577926961753809,0.6102778196216833,0.6760822179954777
KITTI,cheap_512,all,0.36,4.391483516483516,0.7660590894873034,0.6046181325184532,0.6758312002979425
KITTI,cheap_512,all,0.37,4.322052947052947,0.7724711796827598,0.6002281090619552,0.6755433171526452
KITTI,cheap_512,all,0.38,4.240384615384615,0.7797214123744736,0.5945469022358992,0.674658573447029
KITTI,cheap_512,all,0.39,4.167582417582418,0.7856415173488345,0.5888441756870172,0.6731542336347985
KITTI,cheap_512,all,0.4,4.0811688311688314,0.7930359219142036,0.5820439432740107,0.6713526491578791
KITTI,cheap_512,all,0.41,4.010489510489511,0.798916427948686,0.5763627364479545,0.6696322761608102
KITTI,cheap_512,all,0.42,3.947177822177822,0.804834066246955,0.5714132001979815,0.6683287525947315
KITTI,cheap_512,all,0.43,3.880994005994006,0.8100646738955565,0.5654522369751878,0.6660083614077226
KITTI,cheap_512,all,0.44,3.8011988011988014,0.8164914586070959,0.5584368073339215,0.6632475230231735
KITTI,cheap_512,all,0.45,3.737012987012987,0.821693510659627,0.5526480018937356,0.6608361498029913
KITTI,cheap_512,all,0.46,3.672827172827173,0.8264653882768938,0.5464072822742043,0.6578712161569897
KITTI,cheap_512,all,0.47,3.6043956043956045,0.8309312638580931,0.5390905765133746,0.6539271139718327
KITTI,cheap_512,all,0.48,3.5408341658341658,0.8353729500969846,0.5325055413286277,0.6504097078667732
KITTI,cheap_512,all,0.49,3.473151848151848,0.8401107395822097,0.5253825130732316,0.6464762689426297
KITTI,cheap_512,all,0.5,3.4082167832167833,0.8451984025207929,0.518582280660225,0.6427791808390564
KITTI,cheap_512,all,0.51,3.3314185814185815,0.8500262388484894,0.5098883126385332,0.6374201145961795
KITTI,cheap_512,all,0.52,3.2684815184815186,0.8549705814930847,0.5031956788396565,0.6335270057981685
KITTI,cheap_512,all,0.53,3.2010489510489513,0.8597955839900132,0.495685295573393,0.6288366506801053
KITTI,cheap_512,all,0.54,3.1367382617382615,0.8638480831243281,0.4880242742473477,0.6236962114475817
KITTI,cheap_512,all,0.55,3.06505994005994,0.8686086779384803,0.47952398373108956,0.6179194457504281
KITTI,cheap_512,all,0.56,3.003121878121878,0.8720528920121419,0.4715186468398287,0.6120838194677293
KITTI,cheap_512,all,0.57,2.9251998001998003,0.8766275346851654,0.4616626137855344,0.604810787020425
KITTI,cheap_512,all,0.58,2.8572677322677325,0.8799003540055067,0.45271040908993093,0.5978340566527153
KITTI,cheap_512,all,0.59,2.7914585414585416,0.8836449852375414,0.4441240396823689,0.5911389302253623
KITTI,cheap_512,all,0.6,2.724150849150849,0.8882878753151501,0.43562374916611074,0.5845696758425307
KITTI,cheap_512,all,0.61,2.6404845154845153,0.8926460156065263,0.42421829606834666,0.5751188917120457
KITTI,cheap_512,all,0.62,2.5723026973026974,0.8964027379969901,0.4148572166390497,0.5672088796096505
KITTI,cheap_512,all,0.63,2.495629370629371,0.8991243432574431,0.4037745593836751,0.5572858105782137
KITTI,cheap_512,all,0.64,2.428821178821179,0.9019537275064268,0.393853967160903,0.5482882301685511
KITTI,cheap_512,all,0.65,2.3484015984015985,0.9055620546634053,0.3821472379435753,0.5374785131441139
KITTI,cheap_512,all,0.66,2.2737262737262736,0.9084468365553603,0.3708063440142891,0.526647664920305
KITTI,cheap_512,all,0.67,2.186063936063936,0.9106020792871016,0.3570337214056683,0.5129480390344543
KITTI,cheap_512,all,0.68,2.1015234765234765,0.9125319389149682,0.3438851707590006,0.49952551460915107
KITTI,cheap_512,all,0.69,2.0117382617382615,0.9134698944754811,0.3293378381286449,0.4841299138230959
KITTI,cheap_512,all,0.7,1.9323176823176824,0.9159234845547369,0.31705007639501603,0.47104596553778494
KITTI,rt_full_640,trainval,0.1,52.10532200357782,0.09750445250305774,0.8342846820809249,0.17460274677769677
KITTI,rt_full_640,trainval,0.11,46.169946332737034,0.10925452361579294,0.8298410404624278,0.19308767077725175
KITTI,rt_full_640,trainval,0.12,41.01498211091234,0.12226650456059623,0.8260838150289017,0.21300647756703606
KITTI,rt_full_640,trainval,0.13,36.54584078711986,0.13640452050687438,0.8224710982658959,0.23400068495496462
KITTI,rt_full_640,trainval,0.14,32.663014311270125,0.15157220217842252,0.818135838150289,0.25576079709000454
KITTI,rt_full_640,trainval,0.15,29.329830053667262,0.1679132072306977,0.8147760115606937,0.27844337896381244
KITTI,rt_full_640,trainval,0.16,26.426207513416816,0.1853390648005551,0.8112716763005781,0.30174335391689233
KITTI,rt_full_640,trainval,0.17,23.93067978533095,0.20364798445121382,0.8080563583815029,0.32531055119645813
KITTI,rt_full_640,trainval,0.18,21.701475849731665,0.22367051695535245,0.8055635838150289,0.35012602691156197
KITTI,rt_full_640,trainval,0.19,19.775939177101968,0.24425020918609647,0.8025289017341041,0.3745161707595181
KITTI,rt_full_640,trainval,0.2,18.10934704830054,0.26530839044267457,0.7990606936416185,0.39835337133726006
KITTI,rt_full_640,trainval,0.21,16.690071556350627,0.2864760577721804,0.7960621387283237,0.4213296934589495
KITTI,rt_full_640,trainval,0.22,15.399150268336316,0.3089958614680897,0.7930274566473988,0.444713279849005
KITTI,rt_full_640,trainval,0.23,14.326252236135957,0.3305445861363885,0.7902095375722543,0.46611380503963346
KITTI,rt_full_640,trainval,0.24,13.40809481216458,0.35189539867580594,0.7880780346820809,0.48653946852993624
KITTI,rt_full_640,trainval,0.25,12.615831842576029,0.3724697791484987,0.7854407514450867,0.5053118276331927
KITTI,rt_full_640,trainval,0.26,11.899150268336316,0.39326856219344897,0.7827312138728324,0.5235095878901805
KITTI,rt_full_640,trainval,0.27,11.26990161001789,0.4137582094882835,0.7802384393063584,0.5407553864531086
KITTI,rt_full_640,trainval,0.28,10.707960644007155,0.4336966963204277,0.7773482658959537,0.5567644230029037
KITTI,rt_full_640,trainval,0.29,10.190071556350626,0.4533903884134299,0.7739161849710983,0.571798713235686
KITTI,rt_full_640,trainval,0.3,9.726744186046512,0.473171180284151,0.7714956647398844,0.5865818885245994
KITTI,rt_full_640,trainval,0.31,9.321332737030412,0.49144776298428694,0.7682442196531792,0.5994352720792411
KITTI,rt_full_640,trainval,0.32,8.973613595706619,0.5080239222526788,0.7648843930635838,0.610538189999138
KITTI,rt_full_640,trainval,0.33,8.631708407871198,0.5254008963498354,0.761271676300578,0.6217165572592606
KITTI,rt_full_640,trainval,0.34,8.333631484794276,0.5409734893205967,0.7572615606936416,0.6311005527270385
KITTI,rt_full_640,trainval,0.35,8.053443649373882,0.5570734416215466,0.7537933526011561,0.6406726588172776
KITTI,rt_full_640,trainval,0.36,7.8119409660107335,0.5717189065407184,0.7507586705202313,0.6491194007836222
KITTI,rt_full_640,trainval,0.37,7.590339892665474,0.5859651190195616,0.7478684971098266,0.6570907309887898
KITTI,rt_full_640,trainval,0.38,7.3765652951699465,0.5998544925427428,0.7442919075144508,0.6643128225716391
KITTI,rt_full_640,trainval,0.39,7.173076923076923,0.6137851487000436,0.7409320809248555,0.6713919296545967
KITTI,rt_full_640,trainval,0.4,6.976073345259392,0.6278808859826265,0.7372471098265896,0.6781831006720384
KITTI,rt_full_640,trainval,0.41,6.811717352415027,0.6399448493204648,0.7339956647398844,0.6837512108667725
KITTI,rt_full_640,trainval,0.42,6.6276833631484795,0.653632038867708,0.7296242774566474,0.6895407574911642
KITTI,rt_full_640,trainval,0.43,6.463103756708408,0.667127979794485,0.7263005780346821,0.6954578828249446
KITTI,rt_full_640,trainval,0.44,6.306127012522361,0.6801177263217616,0.7225433526011561,0.7006889255348142
KITTI,rt_full_640,trainval,0.45,6.158542039355993,0.6928216114157075,0.7190751445086705,0.7057042921262484
KITTI,rt_full_640,trainval,0.46,6.016771019677996,0.7045006875534248,0.7145231213872832,0.709476510709051
KITTI,rt_full_640,trainval,0.47,5.885733452593918,0.7155123285589453,0.710007225433526,0.712749147131378
KITTI,rt_full_640,trainval,0.48,5.768336314847943,0.7258489688323772,0.7060693641618497,0.71582255508852
KITTI,rt_full_640,trainval,0.49,5.65272808586762,0.7355116895446814,0.7013728323699422,0.7180367093797764
KITTI,rt_full_640,trainval,0.5,5.535778175313059,0.7454758442397803,0.6964595375722543,0.7201345750987382
KITTI,rt_full_640,trainval,0.51,5.4186046511627906,0.7553648068669528,0.6909682080924856,0.7217329088925238
KITTI,rt_full_640,trainval,0.52,5.313953488372093,0.7641811142905235,0.6857297687861271,0.722833030539385
KITTI,rt_full_640,trainval,0.53,5.209302325581396,0.7728365384615384,0.6800939306358381,0.7235052886017721
KITTI,rt_full_640,trainval,0.54,5.103085867620751,0.7815608430831252,0.6738800578034682,0.7237370693553459
KITTI,rt_full_640,trainval,0.55,5.005366726296959,0.7898945675482487,0.6682080924855491,0.7239736360317437
KITTI,rt_full_640,trainval,0.56,4.911672629695886,0.7965854768950603,0.6614884393063584,0.7227782872053438
KITTI,rt_full_640,trainval,0.57,4.812611806797853,0.8045720657931419,0.6548410404624277,0.7220255956762964
KITTI,rt_full_640,trainval,0.58,4.735688729874776,0.8106997827934649,0.6494219653179191,0.7211538995368483
KITTI,rt_full_640,trainval,0.59,4.6406529516994635,0.8175685443068472,0.6420158959537572,0.7192348547961386
KITTI,rt_full_640,trainval,0.6,4.559033989266547,0.8237198351971748,0.6355130057803469,0.7174792859464056
KITTI,rt_full_640,trainval,0.61,4.479651162790698,0.8285329206808766,0.6281791907514451,0.7145778984599662
KITTI,rt_full_640,trainval,0.62,4.398479427549195,0.8334519572953737,0.620628612716763,0.7114655717020978
KITTI,rt_full_640,trainval,0.63,4.316636851520572,0.8391007045171985,0.6132947976878613,0.7086445751660829
KITTI,rt_full_640,trainval,0.64,4.239490161001789,0.8445065668020465,0.6063222543352601,0.7058629080485959
KITTI,rt_full_640,trainval,0.65,4.149597495527728,0.8491674300802932,0.5969653179190751,0.7010746497037734
KITTI,rt_full_640,trainval,0.66,4.072227191413238,0.852891109768821,0.5884754335260116,0.6964300203949204
KITTI,rt_full_640,trainval,0.67,3.9845706618962433,0.8567259666647961,0.5785043352601156,0.6906483024790925
KITTI,rt_full_640,trainval,0.68,3.9098837209302326,0.8605661995996569,0.5702312138728324,0.6859415651649525
KITTI,rt_full_640,trainval,0.69,3.8123881932021466,0.8662678162942108,0.5597904624277457,0.6800962747528186
KITTI,rt_full_640,trainval,0.7,3.732334525939177,0.8702893775088371,0.5505419075144509,0.6744372523799349
KITTI,rt_full_640,test,0.1,51.18269230769231,0.0866439756439867,0.8479961679706212,0.15722363270143663
KITTI,rt_full_640,test,0.11,45.76527149321267,0.09639983686181454,0.844962478045665,0.17305609911941774
KITTI,rt_full_640,test,0.12,41.07579185520362,0.1067995924100135,0.8416094523391346,0.1895459495581007
KITTI,rt_full_640,test,0.13,36.9375,0.11819831407768105,0.8386822076747033,0.20719582171566028
