quota,policy,mode,total_risk,risk_sd,risk_all_cheap,risk_all_full,risk_oracle,risk_reduction,eta,frac_of_full_gain,n_selected,std_err_total,seq
0.2,random,pooled,159.86531014565443,3.4900086127248637,183.5787304044781,62.36429678602437,86.1603169213574,23.713420258823675,0.2434182554505715,0.1956319849950075,160,743.875,0007
0.2,unc_x_crit_obj,pooled,123.23558583320984,0.0,183.5787304044781,62.36429678602437,86.1603169213574,60.34314457126827,0.619422370101764,0.49782144559789127,160,628.0,0007
0.2,M3_fail_x_crit,pooled,127.19652198457665,0.0,183.5787304044781,62.36429678602437,86.1603169213574,56.38220841990146,0.5787633610936456,0.4651443457416593,160,640.0,0007
0.2,M4_gain_x_crit,pooled,129.01065438265388,0.0,183.5787304044781,62.36429678602437,86.1603169213574,54.568076021824226,0.5601412922956194,0.4501780389750281,160,648.0,0007
0.2,M5_fail_x_recover_x_crit,pooled,126.7053246150246,0.0,183.5787304044781,62.36429678602437,86.1603169213574,56.873405789453514,0.5838055020194692,0.46919664673329037,160,639.0,0007
0.2,recover_only,pooled,134.21893197244893,0.0,183.5787304044781,62.36429678602437,86.1603169213574,49.35979843202918,0.5066783236064664,0.407210568564787,160,641.0,0007
0.2,M5_gain_direct_x_crit,pooled,129.01065438265388,0.0,183.5787304044781,62.36429678602437,86.1603169213574,54.568076021824226,0.5601412922956194,0.4501780389750281,160,648.0,0007
0.2,M0_uncertainty,pooled,141.74038702342676,0.0,183.5787304044781,62.36429678602437,86.1603169213574,41.838343381051345,0.4294705886202972,0.34515974815957773,160,682.0,0007
0.2,M1_criticality,pooled,126.04725240550042,0.0,183.5787304044781,62.36429678602437,86.1603169213574,57.53147799897769,0.5905606131529327,0.4746256388910691,160,632.0,0007
0.2,M2_monolithic,pooled,136.36967787506157,0.0,183.5787304044781,62.36429678602437,86.1603169213574,47.20905252941654,0.48460091723415577,0.3894672533637068,160,682.0,0007
0.2,unc_x_crit_frame,pooled,139.09016008348044,0.0,183.5787304044781,62.36429678602437,86.1603169213574,44.48857032099767,0.4566751677669851,0.3670237033077611,160,679.0,0007
0.2,oracle,pooled,86.1603169213574,0.0,183.5787304044781,62.36429678602437,86.1603169213574,97.4184134831207,1.0,0.8036865790237845,160,540.0,0007
0.2,random,pooled,18.482882478001457,0.23163288943646568,20.665074408795334,9.374082796939819,13.966331994652077,2.182191930793877,0.32576143339778957,0.1932684042119543,78,713.375,0008
0.2,unc_x_crit_obj,pooled,16.98459961057182,0.0,20.665074408795334,9.374082796939819,13.966331994652077,3.680474798223514,0.5494277239938076,0.32596559494021976,78,705.0,0008
0.2,M3_fail_x_crit,pooled,16.295338372299817,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.369736036495517,0.6523218488398004,0.3870108301123264,78,698.0,0008
0.2,M4_gain_x_crit,pooled,16.408386098459665,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.256688310335669,0.6354458862828333,0.37699862480334817,78,699.0,0008
0.2,M5_fail_x_recover_x_crit,pooled,16.32079543953199,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.344278969263343,0.6485215732569646,0.3847561949033652,78,698.0,0008
0.2,recover_only,pooled,16.15402164292161,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.511052765873725,0.6734178577085458,0.3995267130600938,78,689.0,0008
0.2,M5_gain_direct_x_crit,pooled,16.408386098459665,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.256688310335669,0.6354458862828333,0.37699862480334817,78,699.0,0008
0.2,M0_uncertainty,pooled,17.144211452393783,0.0,20.665074408795334,9.374082796939819,13.966331994652077,3.520862956401551,0.525600588696745,0.311829383763305,78,701.0,0008
0.2,M1_criticality,pooled,16.533472595104172,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.131601813691162,0.6167727549827839,0.36592019157582134,78,687.0,0008
0.2,M2_monolithic,pooled,16.330268270626394,0.0,20.665074408795334,9.374082796939819,13.966331994652077,4.33480613816894,0.6471074524401375,0.3839172224357516,78,696.0,0008
0.2,unc_x_crit_frame,pooled,18.2460552193926,0.0,20.665074408795334,9.374082796939819,13.966331994652077,2.4190191894027357,0.3611154213506385,0.21424328992174355,78,728.0,0008
0.2,oracle,pooled,13.966331994652077,0.0,20.665074408795334,9.374082796939819,13.966331994652077,6.698742414143258,1.0,0.5932820291097899,78,673.0,0008
0.2,random,pooled,148.89069926833486,2.195034316096748,165.067184765761,91.64533187989261,91.88893066165073,16.176485497426143,0.22105590923789945,0.22032249067007206,161,1845.75,0009
0.2,unc_x_crit_obj,pooled,126.04898422998457,0.0,165.067184765761,91.64533187989261,91.88893066165073,39.01820053577643,0.5331939250732256,0.5314248960241961,161,1678.0,0009
0.2,M3_fail_x_crit,pooled,117.18232057405771,0.0,165.067184765761,91.64533187989261,91.88893066165073,47.88486419170329,0.6543592051755945,0.6521881743591866,161,1653.0,0009
0.2,M4_gain_x_crit,pooled,116.16399510068152,0.0,165.067184765761,91.64533187989261,91.88893066165073,48.90318966507948,0.6682748893613286,0.6660576891337476,161,1645.0,0009
0.2,M5_fail_x_recover_x_crit,pooled,117.34170236184917,0.0,165.067184765761,91.64533187989261,91.88893066165073,47.725482403911826,0.6521812113201425,0.6500174066445771,161,1651.0,0009
0.2,recover_only,pooled,124.05397071910508,0.0,165.067184765761,91.64533187989261,91.88893066165073,41.01321404665592,0.5604563069830371,0.5585968268930706,161,1624.0,0009
