scenario,log,type,map,iteration,route_len,route_ids_missing_in_map,d_route_any_m,d_route_first2_m,ego_on_any_road,ego_on_route_block,ego_speed,idm_coll,idm_logdev,pdm_coll,pdm_logdev
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,216,16,0,0.0,0.0,True,True,0.0014445232627041452,0.0,2.4438763153053182,0.0,3.4207958540581647
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,230,16,0,0.0,0.0,True,True,0.0014835129287035043,0.0,2.4423673549459823,0.0,3.419653279531954
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,243,16,0,0.0,0.0,True,True,0.0013947467651484644,0.0,2.4333907110649253,0.0,3.4096206498011816
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,256,16,0,0.0,0.0,True,True,0.0013613120009680557,0.0,2.3770412468816557,0.0,3.3515495299808986
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,270,16,0,0.0,0.0,True,True,0.0015060775437018108,0.0,2.2095418645384264,0.0,3.189909003421948
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,283,16,0,0.0,0.0,True,True,0.0011447308587921108,0.0,1.8889550590730095,0.0,2.869699858573447
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,296,16,0,0.0,0.0,True,True,0.0017172010353404307,0.0,1.3765428826858082,0.0,2.3634371549251303
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,stationary,us-nv-las-vegas-strip,310,16,0,0.0,0.0,True,True,0.03871150514834385,0.0,0.7099779825470518,0.0,1.814127337017565
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,4,37,0,0.0,0.0,True,True,0.0012594962076201972,0.0,2.1099722974582287,0.0,2.657609463168458
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,17,37,0,0.0,0.0,True,True,0.00495170223020488,0.0,2.042709160125733,0.0,2.913212487718847
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,30,37,0,0.0,0.0,True,True,0.007980636924369365,0.0,1.9562044607676912,0.0,2.492146575813132
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,43,37,0,0.0,0.0,True,True,0.003674785082485336,0.0,1.8185332762926252,0.0,2.355447293851442
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,57,37,0,0.0,0.0,True,True,0.0628428501410776,0.0,1.811701316878196,0.0,2.6257401809608987
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,70,37,0,0.0,0.0,True,True,0.15935471505884766,0.0,1.9412948886586363,0.0,2.277577991793005
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,83,37,0,0.0,0.0,True,True,0.2052910089433059,0.0,2.0558143681369634,0.0,2.694815352108285
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,97,37,0,0.0,0.0,True,True,0.20237472319359853,0.0,2.144151511237124,0.0,2.759483167344764
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,110,37,0,0.0,0.0,True,True,0.1735874244691788,0.0,2.184377055257308,0.0,2.7998259738070197
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,123,37,0,0.0,0.0,True,True,0.1262692865437601,0.0,2.19373172722915,0.0,2.8297026142441397
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,137,37,0,0.0,0.0,True,True,0.039768406336826864,0.0,2.11875934146388,0.0,2.821757558420676
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,150,37,0,0.0,0.0,True,True,0.009402511700372516,0.0,2.045759052755581,0.0,2.7961716465041224
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,163,37,0,0.0,0.0,True,True,0.003262056174395612,0.0,2.046056506356651,0.0,2.786887403337568
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,176,37,0,0.0,0.0,True,True,0.003927619642238319,0.0,2.047320031283592,0.0,2.790929103707488
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,190,37,0,0.0,0.0,True,True,0.005587637784899088,0.0,2.058782638238576,0.0,2.793036268591097
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,203,37,0,0.0,0.0,True,True,0.0007491579109203272,0.0,2.0626431727919607,0.0,2.809258501893812
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,216,37,0,0.0,0.0,True,True,0.0017836201200693061,0.0,2.0832880165044387,0.0,2.5201721730043967
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,230,37,0,0.0,0.0,True,True,0.0009715784116369959,0.0,2.1517960108156826,0.0,2.856302188353595
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,243,37,0,0.0,0.0,True,True,0.0013073705534917366,0.0,2.1894012558499334,0.0,2.983025096878721
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,256,37,0,0.0,0.0,True,True,0.001765051142991017,0.0,2.2289930431075806,0.0,3.0599024953503013
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,270,37,0,0.0,0.0,True,True,0.0008848174746012102,0.0,2.2483709181774265,0.0,3.047248422403091
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,283,37,0,0.0,0.0,True,True,0.0013350977037457086,0.0,2.2385094463720403,0.0,2.8596587266090627
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,296,37,0,0.0,0.0,True,True,0.0011386051277485082,0.0,2.2494867508752323,0.0,2.88294069933813
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,stationary_in_traffic,us-nv-las-vegas-strip,310,37,0,0.0,0.0,True,True,0.0010304801395941015,0.0,2.25221142684233,0.0,2.8912051446685973
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,4,27,0,0.0,113.05134073656552,True,True,11.85085674020577,0.0,2.114304329517965,0.0,2.176688128366909
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,17,27,0,0.0,120.50748450761652,True,True,11.85338129185189,0.0,2.312045369162957,0.0,0.7201666350422337
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,30,27,0,0.0,127.93424015342183,True,True,11.679205002054514,0.0,2.2092228909761187,0.0,0.6180210415196018
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,43,27,0,0.0,135.1859056523331,True,True,11.465610671185653,0.0,1.8911692338366453,0.0,2.2851706943289503
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,57,27,0,0.0,142.9312273858366,True,True,11.495109811895999,0.0,1.9634222335064095,0.0,2.5935532298793897
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,70,27,0,0.0,150.16472837514422,True,True,11.503358782118307,0.0,2.056967358726748,0.0,2.2829652791187334
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,83,27,0,0.0,157.3919179546169,True,True,11.466630944703951,0.0,2.095360752076652,0.0,2.82415302490653
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,97,27,0,0.0,165.13343663899295,True,True,11.414331290940524,0.0,2.082572504938136,0.0,2.376734468396704
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,110,27,0,0.0,172.31119959338008,True,True,11.344242068034623,0.0,2.013782521078148,0.0,2.3382341160100557
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,123,27,0,0.0,179.43218511369173,True,True,11.281479346748991,0.0,1.8895158007435828,0.0,2.258775739041136
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,137,27,0,0.0,187.0693468603729,True,True,11.235082882425587,0.0,1.7332450217527282,0.0,2.146016907279665
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,150,27,0,0.0,194.15915089528784,True,True,11.2084603674015,0.0,1.5805737938397613,0.0,1.9597366205459623
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,163,27,0,0.0,201.23626480062427,True,True,11.249829716331229,0.0,1.5208839300888262,0.0,0.860023933145525
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,176,27,0,0.0,208.3683107094628,True,True,11.36025300936004,0.0,1.634622791311508,0.0,1.925347621921892
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,190,27,0,0.0,216.1324767571348,True,True,11.481152805161873,0.0,1.8760685952957197,0.0,2.050082340971936
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,203,27,0,0.0,223.36187378012778,True,True,11.475769545876929,0.0,1.9708512125386384,0.0,2.1241522133423394
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,216,27,0,0.0,230.62451616250343,True,True,11.54912074699152,0.0,2.310001185477346,0.0,2.3560149104822443
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,230,27,0,0.0,238.4628247590312,True,True,11.491932702565366,0.0,2.552001175161946,0.0,3.0054501622637115
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,243,27,0,0.0,245.66324605885356,True,True,11.352525312376773,0.0,2.6467829365078948,0.0,3.1313328665480555
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,256,27,0,0.0,252.7557896783944,True,True,11.18844126008003,0.0,2.7007205726139563,0.0,2.7189541691515617
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,270,27,0,0.0,260.28732869005273,True,True,11.02386364581631,0.0,2.7984444514374407,0.0,2.683500664404935
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,283,27,0,0.0,267.1774772096991,True,True,10.891549434676866,0.0,2.9548453735200697,0.0,2.69270253413976
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,296,27,0,0.0,273.98911742822236,True,True,10.729338313364893,0.0,3.1408678901839138,0.0,2.5823796317076595
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,high_magnitude_speed,us-nv-las-vegas-strip,310,27,0,0.0,281.19528822209645,True,True,10.522822190013942,0.0,3.375834060319412,0.0,2.4104156309997125
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,4,21,0,0.0,0.0,True,True,2.527188813940672,0.0,2.2864203021899936,0.0,0.4509945486810398
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,17,21,0,0.0,0.0,True,True,3.0794853001699107,0.0,2.513131300031324,0.0,0.4110744858982798
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,30,21,0,0.0,0.3062015176930559,True,True,3.65392502917335,0.0,2.578513257944563,0.0,0.2832520835315869
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,43,21,0,0.0,2.8622657260760955,True,True,4.1789875662246825,0.0,2.499042552958581,0.0,0.1668621354947453
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,57,21,0,0.0,5.856340167606767,True,True,4.528547083238446,0.0,2.635894008931992,0.0,0.2281668892644927
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,70,21,0,0.0,8.876573459776411,True,True,5.001073024375677,0.0,2.6552664476374725,0.0,0.3363250603977947
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,83,21,0,0.0,12.260369908992018,True,True,5.577877563337905,0.0,2.5495343615835275,0.0,0.4465895369025313
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,96,21,0,0.0,15.979390985251097,True,True,6.021204028680078,0.0,2.292201703228466,0.0,0.6718661967108022
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,110,21,0,0.0,20.243455634226677,True,True,6.331793382119378,0.0,2.22168988270342,0.0,0.9121744740337429
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,123,21,0,0.0,24.2275817353483,True,True,6.210765503966729,0.0,2.204582126859595,0.0,1.0714625736410095
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,136,21,0,0.0,28.08728228274221,True,True,6.0171242927395685,0.0,2.3677588157556992,0.0,0.9137634510290176
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,149,21,0,0.0,31.81310507372956,True,True,5.826009018690576,0.0,4.467425226296266,0.0,0.7425947869483207
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,163,21,0,0.0,35.67448820041196,True,True,5.6097256329998,0.0,4.102068347113983,0.0,0.3540013050080494
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,176,21,0,0.0,39.16227787970954,True,True,5.634524226714061,0.0,3.886611912573166,0.0,0.1878949175826085
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,189,21,0,0.0,42.76315135783931,True,True,5.880299961633588,0.0,3.9627067024701694,0.0,0.1662844199920452
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,202,21,0,0.0,46.57359886240984,True,True,6.147579680941348,0.0,4.09724482033492,0.0,0.2355673901043846
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,216,21,0,0.0,50.85925981685878,True,True,6.407371046236275,0.0,4.244491993809234,0.0,0.3818165219791621
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,229,21,0,0.0,54.96294196921406,True,True,6.609792208141252,0.0,4.353924238687248,0.0,0.5750756353780577
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,242,21,0,0.0,59.17002989307846,True,True,6.64329226030229,0.0,4.248558865117936,0.0,0.6463971303445677
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,255,21,0,0.0,63.32846572928661,True,True,6.600912946486797,0.0,3.994979999882275,0.0,0.453731404961659
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,269,21,0,0.0,67.86766292372172,True,True,6.830696108188685,0.0,4.0671186263758,0.0,0.4565791141011838
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,282,21,0,0.0,72.24237252310971,True,True,7.063063335242556,0.0,4.219049564873458,0.0,0.4643358646030545
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,295,21,0,0.0,76.75035660312238,True,True,7.198403053796381,0.0,4.276423093265313,0.0,0.4706983283720005
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,stationary,us-nv-las-vegas-strip,309,21,0,0.0,81.66860588185158,True,True,7.294852568340678,0.0,4.262853730564917,0.0,0.5781471427431956
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,4,28,0,0.0,72.58033517040398,True,True,11.454721040116786,0.0,0.8339863881528242,0.0,2.524584752583631
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,17,28,0,0.0,79.874982656224,True,True,11.261977092979661,0.0,0.9957381265077728,0.0,2.7302377778599287
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,30,28,0,0.0,87.01478421971902,True,True,11.048418402546154,0.0,1.1464461892313278,0.0,2.783845303696144
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,43,28,0,0.0,94.00862358166081,True,True,10.8369646227495,0.0,1.2351152405143335,0.0,2.628839641681947
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,57,28,0,0.0,101.36498158414844,True,True,10.590052410221396,0.0,1.2300276255578506,0.0,2.219165074196387
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,70,28,0,0.0,108.03905039729975,True,True,10.397120748627202,0.0,1.3928880555738417,0.0,1.8277099299159736
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,83,28,0,0.0,114.70316419889555,True,True,10.614349903376949,0.0,1.7599758536735983,0.0,2.059392320804407
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,97,28,0,0.0,122.11617050081442,True,True,10.979848893233735,0.0,2.3921960712534998,0.0,3.5118501603758823
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,110,28,0,0.0,129.23084760613727,True,True,11.30234985017645,0.0,3.938503874663823,0.0,2.410828375326697
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,123,28,0,0.0,136.54265088870673,True,True,11.426230973631785,0.0,2.6749122771660736,0.0,3.07768391237488
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,137,28,0,0.0,144.3905191057459,True,True,11.269434224697005,0.0,2.1703858789137183,0.0,4.083611869776555
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,150,28,0,0.0,151.5635063930152,True,True,11.066643800900655,0.0,2.137854470231684,0.0,2.1378206864088685
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,163,28,0,0.0,158.55494632605343,True,True,10.818773915884876,0.0,1.8874392360773644,0.0,2.158488956625608
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,176,28,0,0.0,165.38640908374492,True,True,10.575852673372141,0.0,1.717321409140739,0.0,2.135341506153517
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,190,28,0,0.0,172.57966407432176,True,True,10.332437799038305,0.0,1.839832977109992,0.0,2.24481097561131
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,203,28,0,0.0,179.12465619747968,True,True,10.100702481522939,0.0,1.47699665255327,0.0,2.4873118482816263
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,216,28,0,0.0,185.50612736292382,True,True,9.860452423133033,0.0,1.502932465098443,0.0,3.234232021536243
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,230,28,0,0.0,192.20992419897473,True,True,9.614427108557711,0.0,3.449110214062193,0.0,4.0912428511460055
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,243,28,0,0.0,198.27786915250482,True,True,9.371291577106616,0.0,3.4225894365300134,0.0,3.620537614865437
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,256,28,0,0.0,204.2060398609992,True,True,9.1542356440456,0.0,3.42706558578285,0.0,3.842455088661868
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,270,28,0,0.0,210.42284879870965,True,True,8.92564078060829,0.0,3.473452778854822,0.0,4.218966067224171
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,283,28,0,0.0,216.03257658160072,True,True,8.604928493286765,0.0,3.544762407245486,0.0,4.5440924769781255
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,296,28,0,0.0,221.36606304292,True,True,8.105313524149178,0.0,3.653898825410953,0.0,2.7916057604811373
48f5eb23efa152e4,2021.06.08.16.31.33_veh-38_01589_02072,traversing_traffic_light_intersection,us-nv-las-vegas-strip,310,28,0,0.0,226.73972877916495,True,True,7.55619994798172,0.0,3.881378311837504,0.0,2.6383706609390085
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,4,22,0,0.0,0.0,True,True,0.0014270201201082063,0.0,1.835042704395728,0.0,2.482673619429041
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,17,22,0,0.0,0.0,True,True,0.0016625967605347614,0.0,1.8346682783813644,0.0,2.064852363820767
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,30,22,0,0.0,0.0,True,True,0.0015495367833055344,0.0,1.8348268434637045,0.0,2.0654134539116846
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,43,22,0,0.0,0.0,True,True,0.0011957986523003414,0.0,1.834503175844068,0.0,2.0652063637610185
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,57,22,0,0.0,0.0,True,True,0.0012962906361338963,0.0,1.835043360317664,0.0,2.065774480996293
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,70,22,0,0.0,0.0,True,True,0.0011307183930329432,0.0,1.8342734433872936,0.0,2.0649318861297306
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,83,22,0,0.0,0.0,True,True,0.0006033770723510455,0.0,1.8337786778932197,0.0,2.064570459538318
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,96,22,0,0.0,0.0,True,True,0.001200293911286876,0.0,1.8340035706679352,0.0,2.064321392683976
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,110,22,0,0.0,0.0,True,True,0.0013536961222851114,0.0,1.8352170555585183,0.0,2.0659123827449557
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,123,22,0,0.0,0.0,True,True,0.0015604962824242858,0.0,1.8334789151668427,0.0,2.0638669262343385
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,136,22,0,0.0,0.0,True,True,0.0017578688550767257,0.0,1.8321377625341704,0.0,2.062056043832228
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,149,22,0,0.0,0.0,True,True,0.0014538037546411807,0.0,1.8337993902206704,0.0,2.06346762752591
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,163,22,0,0.0,0.0,True,True,0.0014514343836598248,0.0,1.8345851785979357,0.0,2.064724180404132
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,176,22,0,0.0,0.0,True,True,0.00134971620162664,0.0,1.8305050587381693,0.0,2.477480278242361
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,189,22,0,0.0,0.0,True,True,0.0023301256970154785,0.0,1.835175795625384,0.0,2.0656205260460494
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,202,22,0,0.0,0.0,True,True,0.001007103629124498,0.0,1.8330254435979327,0.0,2.063254108320193
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,216,22,0,0.0,0.0,True,True,0.0010682189656050678,0.0,1.833959677764905,0.0,2.482383895830787
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,229,22,0,0.0,0.0,True,True,0.0016423724885220462,0.0,1.83419200723485,0.0,2.0648210160893106
4d1b8ab237fc55c4,2021.06.03.12.02.06_veh-35_00233_00609,stationary_in_traffic,us-nv-las-vegas-strip,242,22,0,0.0,0.0,True,True,0.001499597341388247,0.0,1.8369045671035464,0.0,2.068711166599706
