track,geometry,system,target,n_test_frames,n_test_units,n_affected,rate_target,oracle_prize,all_cheap_loss,ndg_defined,undefined_reason,variant,signal,policy,available,rate_realised,rate_unit_min,rate_unit_max,gain,gain_share_all_cheap,ndg,tau,tie_p,ndg_lo,ndg_hi,boot_dropped,minus_random,minus_random_lo,minus_random_hi,budget_level,budget_ms,cheap_ms,full_ms,overhead_ms
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V1,R1_gbm_clf,A,True,0.36436170212765956,0.03225806451612903,0.7333333333333333,88.02145052327674,0.015177970433425064,0.31994709551751443,0.059509002,0.5,0.10081961673558575,0.5004037926734818,0.0,0.16975781525123224,-0.06224923178237379,0.40745073654215663,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V1,R1_gbm_clf,B,True,0.34175531914893614,0.03225806451612903,0.5333333333333333,81.33469244535105,0.014024939941438528,0.2956415562115603,0.059509002,0.5,0.10302417906580616,0.4963256685765445,0.0,0.13412051832920485,-0.07435620434107654,0.35801802704495045,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V2,R1_gbm_clf,A,True,0.48138297872340424,0.125,0.8333333333333334,43.36818514581702,0.007478188873068468,0.15763799383879357,0.046507504,0.5,-0.2791946869145406,0.5025850459459575,0.0,0.013180814543280137,-0.2560360562010778,0.35941257462359577,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V2,R1_gbm_clf,B,True,0.4015957446808511,0.125,0.5333333333333333,14.971455727280457,0.0025816015417049263,0.054419391490779095,0.046507504,0.5,-0.28210669945557004,0.3343191610648109,0.0,-0.10251972706503816,-0.30518890619027833,0.19864283735912439,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,TEST,R1_gbm_clf,A_expected,True,0.5,,,48.15801402343675,0.00830412255915846,0.1750484299121583,0.044819018,1.0,,,,,,,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,official,R2_cnn_clf,C,True,0.5,,,36.662958287942196,0.006321973718771291,0.13326532279997938,,,-0.19089917287543232,0.4628014838986273,0.0,-0.007567698406402938,-0.1888352684099704,0.2509795242808991,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,R2's cached scores cover the test frames only; calibrating a threshold would need the image model re-run,V1,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,R2's cached scores cover the test frames only; calibrating a threshold would need the image model re-run,V2,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,TEST,R2_cnn_clf,A_expected,True,0.5,,,36.66295828794219,0.00632197371877129,0.13326532279997938,0.003039658,1.0,,,,,,,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1+V2,random,A,True,0.09888743455497383,0.015705128205128205,0.1986778846153846,3.4532629981702847,0.010470277801140754,0.04086144973665098,,,-0.07314439650868282,0.08793027457110879,1.0,,,,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1+V2,random,B,True,0.07627617801047121,0.014923878205128206,0.11378205128205128,2.304450746873374,0.006987084248027125,0.027267890807577255,,,-0.05734077988119134,0.061050339228552686,1.0,,,,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,official,uncertainty,C,True,0.10052356020942409,,,-9.039143918127012,-0.027406643501357433,-0.10695754278449197,,,-0.453843702800539,0.06345878838550807,1.0,-0.13087643872328275,-0.40566089125758703,0.03303128604736775,,,,,
