section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_clf,0.1,,,,False,384.0,9.0,326.3421308746392,1.1548463908441906,1.1548463908441906,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.0,4.440892098500626e-16,0.0,1.3608086968723466e-18,-1.6098233857064723e-16,4.440892098500626e-16,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_clf,0.2,,,,False,384.0,9.0,326.3421308746392,2.3400834761842813,2.3400834761842813,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-1.3877787807814457e-17,8.881784197001252e-16,-4.252527177726083e-20,2.7216173937446933e-18,-4.440892098500626e-16,8.881784197001252e-16,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_clf,0.3,,,,False,384.0,9.0,326.3421308746392,3.4949298670284716,3.4949298670284716,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-5.689893001203919e-17,1.7763568394002505e-15,-1.7435361428676917e-19,5.4432347874893866e-18,-4.440892098500626e-16,1.7763568394002505e-15,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_clf,0.5,,,,False,384.0,9.0,326.3421308746392,5.8350133432127524,5.8350133432127524,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-1.1379786002407839e-16,2.6645352591003757e-15,-3.4870722857353835e-19,8.16485218123408e-18,-8.881784197001252e-16,3.552713678800501e-15,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_reg,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10669468855366125,-0.01073735740709172,0.00032694120206822714,-3.5646174935747443,-0.9518943534959439,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_reg,0.2,,,,False,384.0,9.0,326.3421308746392,1.2587061224127776,2.3400834761842813,-1.0813773537715037,-0.003313630853832057,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-2.963619832005676,0.11174363363700399,-0.009081327697600032,0.00034241252680895524,-3.1382757542705466,-0.5993708116527876,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_reg,0.3,,,,False,384.0,9.0,326.3421308746392,2.9669501456872616,3.4949298670284716,-0.5279797213412101,-0.0016178717713405742,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-1.0578992044055173,0.7901337483882993,-0.0032416874939506287,0.002421182169371262,-1.1425040847169285,0.9825163199284923,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_reg,0.5,,,,False,384.0,9.0,326.3421308746392,6.428391982322401,5.8350133432127524,0.5933786391096483,0.001818271632655326,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-0.7916053810926227,6.759600171150131,-0.0024256916475081463,0.020713231702672058,0.006762879016210071,7.711647567818422,348.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_clf,0.1,,,,False,384.0,9.0,326.3421308746392,1.1548463908441906,1.1548463908441906,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.0,4.440892098500626e-16,0.0,1.3608086968723466e-18,-1.6098233857064723e-16,4.440892098500626e-16,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_clf,0.2,,,,False,384.0,9.0,326.3421308746392,2.3400834761842813,2.3400834761842813,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-1.3877787807814457e-17,8.881784197001252e-16,-4.252527177726083e-20,2.7216173937446933e-18,-4.440892098500626e-16,8.881784197001252e-16,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_clf,0.3,,,,False,384.0,9.0,326.3421308746392,3.4949298670284716,3.4949298670284716,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-5.689893001203919e-17,1.7763568394002505e-15,-1.7435361428676917e-19,5.4432347874893866e-18,-4.440892098500626e-16,1.7763568394002505e-15,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_gbm_clf,0.5,,,,False,384.0,9.0,326.3421308746392,5.8350133432127524,5.8350133432127524,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-1.1379786002407839e-16,2.6645352591003757e-15,-3.4870722857353835e-19,8.16485218123408e-18,-8.881784197001252e-16,3.552713678800501e-15,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_cheap,0.1,,,,False,384.0,9.0,326.3421308746392,0.0021982237939389138,1.1548463908441906,-1.1526481670502517,-0.0035320237811802147,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10670776388314085,-0.01073735740709172,0.00032698126839200996,-3.5681140280415042,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_cheap,0.2,,,,False,384.0,9.0,326.3421308746392,0.0021982237939389138,2.3400834761842813,-2.3378852523903424,-0.00716390876692662,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.054845279481539,0.2129331169260075,-0.021617942067650407,0.0006524843003118204,-7.143756381628178,-2.0866106228926777,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_cheap,0.3,,,,False,384.0,9.0,326.3421308746392,-0.5312752189743672,3.4949298670284716,-4.026205086002839,-0.01233737450696938,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.80095085238988,0.062425346837916645,-0.03309701638413015,0.00019128804077674135,-10.997785093765351,-3.279206470544771,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_cheap,0.5,,,,False,384.0,9.0,326.3421308746392,-0.5312752189743672,5.8350133432127524,-6.36628856218712,-0.01950801922241741,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.949103681605934,5.752125333580317,-0.05500087786244457,0.01762605802126705,-18.215840402990086,6.101750064596906,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_gt,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10721770173284587,-0.01073735740709172,0.00032854385501954197,-3.568434834060233,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_gt,0.2,,,,False,384.0,9.0,326.3421308746392,0.0021982237939389138,2.3400834761842813,-2.3378852523903424,-0.00716390876692662,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.038909112263511,0.21394507861020615,-0.02156910936812946,0.0006555852228972263,-7.1330953087217415,-2.0783485803434556,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_gt,0.3,,,,False,384.0,9.0,326.3421308746392,0.0021982237939389138,3.4949298670284716,-3.492731643234533,-0.010702668496628244,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.573014425791122,0.32108147861487746,-0.032398557910540304,0.0009838799475701695,-10.73269921893178,-3.1196874508934638,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,criticality_gt,0.5,,,,False,384.0,9.0,326.3421308746392,0.0021982237939389138,5.8350133432127524,-5.832815119418814,-0.017873313212076275,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.599551840802967,0.9702368505779643,-0.05392975707314862,0.002973066480805294,-17.875751083225293,-4.779763149422036,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E1_fn_only,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10721770173284587,-0.01073735740709172,0.00032854385501954197,-3.5696438571469,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E1_fn_only,0.2,,,,False,384.0,9.0,326.3421308746392,0.0,2.3400834761842813,-2.3400834761842813,-0.00717064471544803,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.042379174668901,0.21394507861020615,-0.021579742571988518,0.0006555852228972263,-7.137491756309619,-2.0783485803434556,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E1_fn_only,0.3,,,,False,384.0,9.0,326.3421308746392,0.0,3.4949298670284716,-3.4949298670284716,-0.010709404445149654,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.576512369044792,0.32008406566098374,-0.03240927654881203,0.0009808236062046813,-10.737095666519657,-3.1196874508934638,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E1_fn_only,0.5,,,,False,384.0,9.0,326.3421308746392,0.0,5.8350133432127524,-5.8350133432127524,-0.017880049160597683,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.601750064596906,0.5334734427683062,-0.05393649302167003,0.0016347060103411356,-17.68676340780966,-4.801899065207872,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E6_risk_weighted,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,1.2672021557914164,-0.01073735740709172,0.00388304799136768,-3.5696438571469,-0.4101551951719087,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E6_risk_weighted,0.2,,,,False,384.0,9.0,326.3421308746392,0.7035001291938112,2.3400834761842813,-1.63658334699047,-0.005014931239813304,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.008104192385805,1.33942554968005,-0.02147471481418344,0.004104359881729692,-7.085014801725236,-0.7769620784275117,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E6_risk_weighted,0.3,,,,False,384.0,9.0,326.3421308746392,0.7035001291938112,3.4949298670284716,-2.7914297378346604,-0.008553690969514928,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.189957967169509,1.3094432678049868,-0.03122476996720926,0.004012486111724248,-10.373159722222223,-1.8203916404725125,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,dE_E6_risk_weighted,0.5,,,,False,384.0,9.0,326.3421308746392,0.7035001291938112,5.8350133432127524,-5.131513214018941,-0.015724335684962957,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-16.983263278615848,1.2390989055424344,-0.0520412832786821,0.003796932079292026,-16.983263278615848,-4.42801308482513,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_ego_speed,0.1,,,,True,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.9471049801232194,10.060261853045928,-0.012094990522812566,0.030827346215099846,-4.033128872177359,10.279649987080619,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_ego_speed,0.2,,,,True,384.0,9.0,326.3421308746392,-0.5334734427683062,2.3400834761842813,-2.8735569189525876,-0.008805350725789167,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.4353769034919015,18.377715226715683,-0.022783993239132584,0.056314258834619435,-7.54952361670014,26.925326012105007,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_ego_speed,0.3,,,,True,384.0,9.0,326.3421308746392,-0.5334734427683062,3.4949298670284716,-4.0284033097967775,-0.01234411045549079,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-8.093551571036581,23.776905559571684,-0.02480081731814649,0.07285882915529936,-10.373159722222223,23.969014224909177,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_ego_speed,0.5,,,,True,384.0,9.0,326.3421308746392,11.667828462631565,5.8350133432127524,5.832815119418813,0.01787331321207627,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-6.368486785981059,17.601750064596906,-0.01951475517093882,0.05393649302167003,-6.635223507365212,17.8757510832253,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_n_det,0.1,,,,True,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.0,-0.01073735740709172,0.0,-3.5696438571469,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_n_det,0.2,,,,True,384.0,9.0,326.3421308746392,-0.5334734427683062,2.3400834761842813,-2.8735569189525876,-0.008805350725789167,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.059591223452155,-0.13979810259620606,-0.02163248491554411,-0.00042837895990177247,-7.172257065500621,-2.3000000000000003,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_n_det,0.3,,,,True,384.0,9.0,326.3421308746392,-0.5334734427683062,3.4949298670284716,-4.0284033097967775,-0.01234411045549079,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.966583325257462,-0.21007295524537417,-0.03360455879804914,-0.0006437199961964807,-11.253515886332293,-3.4499999999999997,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_n_det,0.5,,,,True,384.0,9.0,326.3421308746392,-0.5334734427683062,5.8350133432127524,-6.368486785981059,-0.01951475517093882,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.953500129193813,0.0,-0.055014349759487394,0.0,-18.22023685057796,-5.75,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_risk_cheap,0.1,,,,True,384.0,9.0,326.3421308746392,0.0021982237939389138,1.1548463908441906,-1.1526481670502517,-0.0035320237811802147,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10670776388314085,-0.01073735740709172,0.00032698126839200996,-3.5681140280415042,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_risk_cheap,0.2,,,,True,384.0,9.0,326.3421308746392,0.0021982237939389138,2.3400834761842813,-2.3378852523903424,-0.00716390876692662,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.054845279481539,0.2129331169260075,-0.021617942067650407,0.0006524843003118204,-7.143756381628178,-2.0866106228926777,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_risk_cheap,0.3,,,,True,384.0,9.0,326.3421308746392,-0.5312752189743672,3.4949298670284716,-4.026205086002839,-0.01233737450696938,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.80095085238988,0.062425346837916645,-0.03309701638413015,0.00019128804077674135,-10.997785093765351,-3.279206470544771,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_risk_cheap,0.5,,,,True,384.0,9.0,326.3421308746392,-0.5312752189743672,5.8350133432127524,-6.36628856218712,-0.01950801922241741,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.949103681605934,5.752125333580317,-0.05500087786244457,0.01762605802126705,-18.215840402990086,6.101750064596906,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,oracle,0.1,,,,False,384.0,9.0,326.3421308746392,12.203500129193813,1.1548463908441906,11.048653738349623,0.03385604460183488,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.05278532798414147,31.764013354746837,0.00016174843206015095,0.09733347413530445,10.35,32.34854301522582,348.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,oracle,0.2,,,,False,384.0,9.0,326.3421308746392,12.203500129193813,2.3400834761842813,9.863416653009532,0.03022415961608848,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.10601074824241982,28.302814963140406,0.00032484542513189235,0.08672743199685923,9.2,28.809400723879573,348.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,oracle,0.3,,,,False,384.0,9.0,326.3421308746392,12.203500129193813,3.4949298670284716,8.708570262165342,0.026685399886386855,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.1595135715973574,24.838843442780725,0.0004887924558494496,0.07611289224658001,8.05,25.2746869047309,348.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,oracle,0.5,,,,False,384.0,9.0,326.3421308746392,12.203500129193813,5.8350133432127524,6.3684867859810605,0.019514755170938824,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.2667367213841531,17.953500129193813,0.0008173530051705678,0.055014349759487394,5.75,18.22023685057797,348.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,trivial_area_max,,,,,True,,,,,,,,,,the nuPlan real-perception features carry no detection area,,,,,,,,,,False,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_ridge,0.1,,,,False,384.0,9.0,391.74710064502096,0.0,1.1840149027250237,-1.1840149027250237,-0.0030223960835332664,0.0,12.948370938004476,,-3.628884110358788,0.854671465834389,-0.009263333677221207,0.002181691873219105,-3.6998298543201456,-0.355119251508929,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_ridge,0.2,,,,False,384.0,9.0,391.74710064502096,0.7277869268121911,2.399188092363864,-1.6714011655516732,-0.004266531042092389,0.056206833299475525,12.948370938004476,,-7.146169099269453,1.2935293264390042,-0.018241791930311967,0.0033019499680002158,-7.292012074557076,-0.8885151820108268,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_ridge,0.3,,,,False,384.0,9.0,391.74710064502096,0.7277869268121911,3.5832029950888877,-2.8554160682766967,-0.007288927125625655,0.056206833299475525,12.948370938004476,,-10.317914811183275,1.6087747257726872,-0.026338203382219247,0.004106666579341113,-10.497836182329342,-1.4016650326857731,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_ridge,0.5,,,,False,384.0,9.0,391.74710064502096,0.8132689809952017,5.9823910874527515,-5.16912210645755,-0.0131950487902692,0.0628085946015181,12.948370938004476,,-17.21815706373214,12.990877629762478,-0.04395222590130733,0.03316138806993769,-17.503206576722977,13.16001891585355,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_gbm,0.1,,,,False,384.0,9.0,391.74710064502096,0.0,1.1840149027250237,-1.1840149027250237,-0.0030223960835332664,0.0,12.948370938004476,,-3.628884110358788,0.19671775261979485,-0.009263333677221207,0.000502154967569369,-3.7040101433402755,-0.9579867452923354,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_gbm,0.2,,,,False,384.0,9.0,391.74710064502096,0.0,2.399188092363864,-2.399188092363864,-0.006124328906106883,0.0,12.948370938004476,,-7.292012074557076,0.3934355052395897,-0.018614080519168116,0.001004309935138738,-7.402085353069672,-1.9364792204080667,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_gbm,0.3,,,,False,384.0,9.0,391.74710064502096,0.0,3.5832029950888877,-3.5832029950888877,-0.00914672498964015,0.0,12.948370938004476,,-10.890776201964146,0.6115429607359116,-0.027800527901884205,0.001561065697050448,-11.041556648211786,-2.89214429021984,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,gate_gbm,0.5,,,,False,384.0,9.0,391.74710064502096,0.34035762745174264,5.9823910874527515,-5.6420334600010085,-0.014402234121736359,0.026285748924041594,12.948370938004476,,-18.055555330682978,1.2808917047776942,-0.04608982504517346,0.0032696903248771348,-18.19909048128363,-4.615390011129013,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_reg,0.1,,,,False,384.0,9.0,391.74710064502096,0.34035762745174264,1.1840149027250237,-0.8436572752732812,-0.002153576309522596,0.026285748924041594,12.948370938004476,,-3.5217965662718176,0.8701584187169858,-0.008989974808934374,0.0022212249108780873,-3.6128605278487327,-0.2664846951460092,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_reg,0.2,,,,False,384.0,9.0,391.74710064502096,0.39849022440712617,2.399188092363864,-2.000697867956738,-0.005107115954815087,0.030775317321001854,12.948370938004476,,-6.937593902202555,0.8650475236044782,-0.01770936885245517,0.0022081784962292173,-7.1176142836909255,-1.3712618288671135,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_reg,0.3,,,,False,384.0,9.0,391.74710064502096,0.44394637501477335,3.5832029950888877,-3.1392566200741143,-0.008013477610696424,0.03428588639762831,12.948370938004476,,-10.487765699031872,0.9526794350225684,-0.026771776183572297,0.002431873607881102,-10.691127491747658,-2.4420526786192887,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_reg,0.5,,,,False,384.0,9.0,391.74710064502096,0.44394637501477335,5.9823910874527515,-5.538444712437978,-0.014137806516803306,0.03428588639762831,12.948370938004476,,-17.744789087993887,1.2808917047776942,-0.04529654223037431,0.0032696903248771348,-17.88832423859454,-4.511801263565982,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_clf,0.1,,,,False,384.0,9.0,391.74710064502096,12.133548376628191,1.1840149027250237,10.949533473903168,0.02795051566654737,0.9370714227081094,12.948370938004476,,-0.07184492773000208,32.221056156649944,-0.0001833961951772143,0.08224963529684637,10.468804214266388,32.474462493281486,346.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_clf,0.2,,,,False,384.0,9.0,391.74710064502096,12.140118608114037,2.399188092363864,9.740930515750172,0.024865354458811557,0.937578840322055,12.948370938004476,,-0.14495642580466378,28.741083114552392,-0.00037002552301214115,0.07336642202898122,9.140229118195084,28.85967416146926,346.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_clf,0.3,,,,False,384.0,9.0,391.74710064502096,12.140118608114037,3.5832029950888877,8.556915613025149,0.021842958375278294,0.937578840322055,12.948370938004476,,-0.21780069028731047,25.22684036623534,-0.000555972692404606,0.06439572960386623,7.831147716161811,25.281165960290874,346.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_mlp_clf,0.5,,,,False,384.0,9.0,391.74710064502096,12.220584011192287,5.9823910874527515,6.238192923739535,0.015924030869579383,0.9437931667005246,12.948370938004476,,-0.5838263525744231,18.312981689787488,-0.00149031441869803,0.04674694888522398,5.209995894486452,18.479982400314544,346.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_reg,0.1,,,,False,384.0,9.0,391.74710064502096,0.0,1.1840149027250237,-1.1840149027250237,-0.0030223960835332664,0.0,12.948370938004476,,-3.628884110358788,0.19671775261979485,-0.009263333677221207,0.000502154967569369,-3.7040101433402755,-0.9579867452923354,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_reg,0.2,,,,False,384.0,9.0,391.74710064502096,0.0,2.399188092363864,-2.399188092363864,-0.006124328906106883,0.0,12.948370938004476,,-7.292012074557076,0.3934355052395897,-0.018614080519168116,0.001004309935138738,-7.402085353069672,-1.9364792204080667,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_reg,0.3,,,,False,384.0,9.0,391.74710064502096,0.0,3.5832029950888877,-3.5832029950888877,-0.00914672498964015,0.0,12.948370938004476,,-10.943378115781483,0.5891543005218621,-0.027934803085365403,0.001503914897013419,-11.152171140310447,-2.8937789804708345,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_reg,0.5,,,,False,384.0,9.0,391.74710064502096,-0.32641580017919214,5.9823910874527515,-6.308806887631944,-0.016104284823663894,-0.025209024497524733,12.948370938004476,,-18.549729387545224,0.7122757468757068,-0.047351286983369247,0.0018182029827481245,-18.792161375717768,-5.447542020130243,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_clf,0.1,,,,False,384.0,9.0,391.74710064502096,0.0,1.1840149027250237,-1.1840149027250237,-0.0030223960835332664,0.0,12.948370938004476,,-3.628284685164733,0.7533914665717418,-0.009261803544150488,0.001923157734495711,-3.7040101433402755,-0.2716350251962755,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_clf,0.2,,,,False,384.0,9.0,391.74710064502096,0.7666728459339928,2.399188092363864,-1.6325152464298713,-0.0041672682292782665,0.05920998476215632,12.948370938004476,,-6.728441824199106,1.94605770042991,-0.017175473189515802,0.004967637787811778,-6.891272765540761,0.36729337099541043,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_clf,0.3,,,,False,384.0,9.0,391.74710064502096,1.1651630703411189,3.5832029950888877,-2.418039924747769,-0.006172451361519737,0.08998530208315816,12.948370938004476,,-9.871824909035004,17.220725250762484,-0.02519948429173007,0.04395878162827025,-10.070700375620127,17.33528201044322,346.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,scalar_J,,,,,,,R1_gbm_clf,0.5,,,,False,384.0,9.0,391.74710064502096,12.861335303440383,5.9823910874527515,6.878944215987631,0.0175596557183481,0.9932782560075849,12.948370938004476,,0.3631166732155527,18.757400700851036,0.0009269160451160261,0.047881402746737696,6.02403316122259,18.94237289432338,346.0,True,True,,,,,,,,,,,
