group,track,geometry,trained_for,evaluated_on,diagonal,signal,quota,coverage,n_test_frames,n_test_units,gain,gain_random,delta_vs_random,gain_share_all_cheap,ndg,official_ndg,matches_3dp,undefined_reason,ndg_diag,transfer_regret,delta_lo_all_draws,delta_hi_all_draws,beats_random_all_draws,delta_lo_filtered,beats_random_filtered,draws_dropped_by_filter,delta_share_lo_all_draws,n_entries,median_transfer_regret,off_diag_beating_random_all_draws,off_diag_beating_random_filtered,diag_beating_random_all_draws,n_diag_entries
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_clf,0.3,1.0,384.0,9.0,1.1651630703411189,3.5832029950888877,-2.418039924747769,0.0029742736281204124,0.08998530208315816,0.0899853020831581,True,,0.08998530208315816,0.0,-9.871824909035004,17.220725250762484,False,-10.070700375620127,False,346.0,-0.02519948429173007,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_clf,0.5,1.0,384.0,9.0,12.861335303440383,5.9823910874527515,6.878944215987631,0.03283070961409513,0.9932782560075849,0.9932782560075848,True,,0.9932782560075849,0.0,0.3631166732155527,18.757400700851036,True,6.02403316122259,True,346.0,0.0009269160451160261,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.1,1.0,955.0,24.0,13.295782573110147,3.001574389732632,10.294208183377515,0.04031275266256585,0.15732510139205744,0.1573251013920574,True,,0.15732510139205744,0.0,-7.4285230018820965,30.79828908513192,False,-7.434627600022101,False,1.0,-0.02252324816357188,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.2,1.0,955.0,24.0,21.242230897480162,5.971882379572216,15.270348517907946,0.06440634806281424,0.2513530972218521,0.2513530972218521,True,,0.2513530972218521,0.0,-7.275609896295156,36.8041910167458,False,-7.294192972990417,False,1.0,-0.022059616318624437,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.3,1.0,955.0,24.0,20.2390327027741,8.942190369411799,11.296842333362301,0.06136465567108479,0.23948254677996553,0.2394825467799655,True,,0.23948254677996553,0.0,-16.73470631454581,37.817350980676196,False,-16.743176827831896,False,1.0,-0.05073955390210301,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.5,1.0,955.0,24.0,13.21037690883776,14.945339148877064,-1.7349622400393034,0.0400538030745395,0.15631452117857803,0.156314521178578,True,,0.15631452117857803,0.0,-41.78688130323813,28.029419071047567,False,-41.793125335721626,False,1.0,-0.12669763522790428,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.1,1.0,955.0,24.0,11.018927007948143,3.001574389732632,8.017352618215511,0.03340933688075288,0.1303837362881611,0.1303837362881611,True,,0.1303837362881611,0.0,-12.029048216206403,34.14026549105295,False,-12.030764839678627,False,1.0,-0.03647201981827944,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.2,1.0,955.0,24.0,23.193810958276625,5.971882379572216,17.221928578704407,0.07032352998568918,0.2744455725425959,0.2744455725425959,True,,0.2744455725425959,0.0,-8.009191498439895,44.414659471365106,False,-8.009755958971422,False,1.0,-0.02428383242041889,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.3,1.0,955.0,24.0,26.291143282825143,8.942190369411799,17.348952913413342,0.07971462759327338,0.31109539885594134,0.3110953988559413,True,,0.31109539885594134,0.0,-6.48058700886604,37.68784508330258,False,-6.481987731347552,False,1.0,-0.019649110517572378,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.5,1.0,955.0,24.0,29.821018178897994,14.945339148877064,14.87567903002093,0.09041719232255646,0.3528633747439552,0.3528633747439552,True,,0.3528633747439552,0.0,-5.6541337655165576,32.426380762748224,False,-5.655608785364606,False,1.0,-0.0171433080194401,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.1,1.0,955.0,24.0,6.4995889023986,3.001574389732632,3.4980145126659683,0.019706724172871445,0.07690773201605963,0.0769077320160596,True,,0.07690773201605963,0.0,-11.078804336187345,19.895931816750362,False,-11.08271369034716,False,1.0,-0.03359088466931886,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.2,1.0,955.0,24.0,6.806529738793767,5.971882379572216,0.8346473592215506,0.020637367401398984,0.0805396730425995,0.0805396730425995,True,,0.0805396730425995,0.0,-19.82951525092267,21.02417560738027,False,-19.829720243009717,False,1.0,-0.06012300060815688,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.3,1.0,955.0,24.0,7.079855750158888,8.942190369411799,-1.8623346192529109,0.021466090632379916,0.08377385968897796,0.0837738596889779,True,,0.08377385968897796,0.0,-21.127460096968314,16.536861766180152,False,-21.130626230055086,False,1.0,-0.06405836351444504,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.5,1.0,955.0,24.0,8.21344141038572,14.945339148877064,-6.7318977384913445,0.02490311723019574,0.0971872468251705,0.0971872468251705,True,,0.0971872468251705,0.0,-27.534831850690544,12.872180177351972,False,-27.536000271377418,False,1.0,-0.08348548570936627,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.1,1.0,955.0,24.0,10.419267227142692,3.001574389732632,7.41769283741006,0.031591171135910694,0.12328813771792305,0.123288137717923,True,,0.12328813771792305,0.0,-4.011231845561502,20.538102707209944,False,-4.016309452112968,False,1.0,-0.0121620368243208,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.2,1.0,955.0,24.0,21.759602556979303,5.971882379572216,15.787720177407087,0.06597501659581141,0.25747500455152644,0.2574750045515264,True,,0.25747500455152644,0.0,-3.327150520306866,34.62187454825678,False,-3.3282010130556787,False,1.0,-0.010087905338307822,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.3,1.0,955.0,24.0,13.189226056220164,8.942190369411799,4.247035686808365,0.03998967378500824,0.15606424933378105,0.156064249333781,True,,0.15606424933378105,0.0,-13.104149614218231,26.148145569542116,False,-13.108449683779474,False,1.0,-0.03973172239741777,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.5,1.0,955.0,24.0,11.929542331457862,14.945339148877064,-3.0157968174192025,0.03617031842550468,0.14115878072894997,0.1411587807289499,True,,0.14115878072894997,0.0,-18.62042436670711,13.103773181196715,False,-18.621451443745677,False,1.0,-0.05645704251250315,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.1,1.0,955.0,24.0,3.606529764972951,3.001574389732632,0.6049553752403187,0.010934981945295673,0.04267501050260609,0.042675010502606,True,,0.04267501050260609,0.0,-11.517177722210024,18.77864957492019,False,-11.517521195771433,False,1.0,-0.03492003079422047,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.2,1.0,955.0,24.0,22.86707974703476,5.971882379572216,16.895197367462544,0.06933288243008218,0.2705794578062933,0.2705794578062933,True,,0.2705794578062933,0.0,-0.3810951691112142,39.289757235364846,False,-0.38149926621989066,False,1.0,-0.001155478830132928,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.3,1.0,955.0,24.0,22.988377877011082,8.942190369411799,14.046187507599283,0.06970065781188306,0.2720147430549996,0.2720147430549996,True,,0.2720147430549996,0.0,0.6240160654533541,37.997185209674164,True,0.623018236547167,True,1.0,0.0018920138898002544,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.5,1.0,955.0,24.0,47.72158509394234,14.945339148877064,32.77624594506527,0.1446916302954911,0.564675540699516,0.564675540699516,True,,0.564675540699516,0.0,4.837155292408314,62.381750904080995,True,4.835467111166385,True,1.0,0.014666232981851749,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.1,1.0,955.0,24.0,15.9539608938403,3.001574389732632,12.952386504107668,0.04837233731562045,0.18877854698861965,0.1887785469886196,True,,0.18877854698861965,0.0,-14.86031573495204,42.90212259492769,False,-14.862799603602701,False,1.0,-0.0450564101373256,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.2,1.0,955.0,24.0,21.344584409194766,5.971882379572216,15.37270202962255,0.06471668344767836,0.25256421635077797,0.2525642163507779,True,,0.25256421635077797,0.0,-8.37984849971983,39.86405230375932,False,-8.385823909588236,False,1.0,-0.0254076627728696,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.3,1.0,955.0,24.0,21.53004540073992,8.942190369411799,12.58785503132812,0.06527900033572935,0.25475872194972804,0.254758721949728,True,,0.25475872194972804,0.0,-8.426528514442515,62.979356993111644,False,-8.43017590643643,False,1.0,-0.0255491963665075,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.5,1.0,955.0,24.0,41.993629428147116,14.945339148877064,27.048290279270052,0.12732449460809311,0.4968983187920999,0.4968983187920999,True,,0.4968983187920999,0.0,-1.6654817016277825,59.627062245348945,False,-1.6752113396167323,False,1.0,-0.005049732991086713,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.1,1.0,752.0,24.0,2.481181185257152,7.486933338539297,-5.0057521532821445,0.0008652719169949195,0.017234284692111905,,,,-0.023937206381151366,0.041171491073263275,-18.403986172112596,6.0394458443864165,False,-18.403986172112596,False,0.0,-0.006418093321887506,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.2,1.0,752.0,24.0,-4.065701124535458,14.973866677078593,-19.03956780161405,-0.0014178476875684486,-0.025137118834188656,,,,0.021792383987890244,-0.0469295028220789,-44.807819496876945,2.1456669569688662,False,-44.807819496876945,False,0.0,-0.015626004301014712,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.3,1.0,752.0,24.0,-5.4186899029959745,22.560625793465082,-27.979315696461057,-0.001889680700396092,-0.032838934905601004,,,,0.07666779505986933,-0.10950672996547034,-65.49884726591515,-1.7410846066910552,False,-65.49884726591515,False,0.0,-0.022841666489931106,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.5,1.0,752.0,24.0,4.87681087621346,37.534492470543675,-32.657681594330214,0.0017007091302949535,0.029554980590853673,,,,0.16109867027592156,-0.13154368968506788,-75.07646571073343,2.8989236151282847,False,-75.07646571073343,False,0.0,-0.02618170643591954,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.1,1.0,752.0,24.0,18.317186056746092,7.486933338539297,10.830252718206795,0.006387823181736185,0.127231175673947,,,,0.004950310532173366,0.12228086514177365,-18.344299177007173,47.850432987866824,False,-18.344299177007173,False,0.0,-0.00639727844509358,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.2,1.0,752.0,24.0,25.797124999223094,14.973866677078593,10.8232583221445,0.00899633123677822,0.15949657311811938,,,,0.08862901548960772,0.07086755762851166,-18.02001698871832,49.94499076387869,False,-18.02001698871832,False,0.0,-0.006284190262587907,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.3,1.0,752.0,24.0,30.85602443000966,22.560625793465082,8.29539863654458,0.010760540813398691,0.18699704095310626,,,,0.153166509506939,0.03383053144616727,-19.94417806616475,38.20295089797774,False,-19.94417806616475,False,0.0,-0.006955210401698194,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.5,1.0,752.0,24.0,42.568186431807604,37.534492470543675,5.033693961263928,0.014844968394772779,0.2579763611331084,,,,0.1400666162009699,0.11790974493213849,-23.085877975601733,25.16954067721558,False,-23.085877975601733,False,0.0,-0.008050827569607504,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.1,1.0,752.0,24.0,6.2365572219192495,7.486933338539297,-1.250376116620047,0.0021748987357000688,0.04331912691416901,,,,0.11212069398636333,-0.06880156707219431,-12.888503726062414,18.72325531885902,False,-12.888503726062414,False,0.0,-0.004494657783361507,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.2,1.0,752.0,24.0,28.60377107813235,14.973866677078593,13.629904401053757,0.009975103785697251,0.17684929872436095,,,,0.13636997476716792,0.04047932395719303,-11.24142156733515,34.6285941184675,False,-11.24142156733515,False,0.0,-0.003920264447881509,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.3,1.0,752.0,24.0,27.961683877891613,22.560625793465082,5.401058084426531,0.009751186231456802,0.1694564430065261,,,,0.25074640975862733,-0.08128996675210123,-15.508879526543977,36.52752269198423,False,-15.508879526543977,False,0.0,-0.0054084715772117885,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.5,1.0,752.0,24.0,50.21148935662473,37.534492470543675,12.676996886081056,0.017510447003600757,0.30429713824070476,,,,0.2656973273251882,0.038599810915516564,-5.164636048992403,32.355359778649095,False,-5.164636048992403,False,0.0,-0.001801083516691898,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.1,1.0,752.0,24.0,-3.8542312161215966,7.486933338539297,-11.341164554660892,-0.0013441009680111513,-0.026771490305727084,,,,0.06929418670451297,-0.09606567701024005,-25.37044565656918,4.4949239895811335,False,-25.37044565656918,False,0.0,-0.00884753369835016,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.2,1.0,752.0,24.0,9.52958032090485,14.973866677078593,-5.444286356173743,0.003323287425126839,0.058918790542898336,,,,0.13504024890663607,-0.07612145836373774,-17.429139470676603,7.044473579289802,False,-17.429139470676603,False,0.0,-0.006078131259004028,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.3,1.0,752.0,24.0,22.329050874308415,22.560625793465082,-0.2315749191566674,0.0077868963256254526,0.135320946814072,,,,0.24476089374606724,-0.10943994693199524,-22.100555960346796,10.884281121870737,False,-22.100555960346796,False,0.0,-0.007707212409996104,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.5,1.0,752.0,24.0,31.30442579183526,37.534492470543675,-6.230066678708415,0.01091691355563749,0.1897144917384764,,,,0.3988177829968545,-0.2091032912583781,-26.969315163186362,11.646881325324854,False,-26.969315163186362,False,0.0,-0.009405113649075115,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.1,1.0,752.0,24.0,12.02531483464207,7.486933338539297,4.538381496102774,0.004193634580684516,0.08352783771049702,,,,0.08423705336585757,-0.0007092156553605566,-17.021549174117823,17.397841024609715,False,-17.021549174117823,False,0.0,-0.005935990717496015,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.2,1.0,752.0,24.0,9.520224476363781,14.973866677078593,-5.453642200714812,0.003320024725252578,0.058860945913197495,,,,0.1370489784501209,-0.07818803253692341,-18.865715836906414,8.961081049921368,False,-18.865715836906414,False,0.0,-0.006579114094801421,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.3,1.0,752.0,24.0,22.244412035413482,22.560625793465082,-0.31621375805159957,0.007757379895782281,0.13480800930136813,,,,0.15023421686952032,-0.01542620756815219,-20.962599268471468,19.031255326399855,False,-20.962599268471468,False,0.0,-0.007310368368905202,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.5,1.0,752.0,24.0,29.423711677316913,37.534492470543675,-8.110780793226763,0.010261044844050417,0.17831678316161803,,,,0.24078911221148797,-0.062472329049869935,-32.78702863829798,14.773419739991638,False,-32.78702863829798,False,0.0,-0.011433947384010634,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.1,1.0,752.0,24.0,0.08462560935080254,7.486933338539297,-7.402307729188494,2.951181625304928e-05,0.0005878094886665932,,,,0.019688130925161147,-0.019100321436494552,-24.075725809025435,3.26651093253708,False,-24.075725809025435,False,0.0,-0.008396021035303975,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.2,1.0,752.0,24.0,-4.042174171130986,14.973866677078593,-19.016040848209578,-0.0014096430420575533,-0.024991658111567977,,,,0.12064650888375544,-0.14563816699532342,-44.99824405989575,5.474660989415784,False,-44.99824405989575,False,0.0,-0.015692411795826148,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.3,1.0,752.0,24.0,5.009764503090341,22.560625793465082,-17.55086129037474,0.0017470745631310335,0.0303607206454856,,,,0.15180509741794138,-0.12144437677245577,-54.043176310124686,6.252899678416837,False,-54.043176310124686,False,0.0,-0.01884668602366076,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.5,1.0,752.0,24.0,8.359712629912519,37.534492470543675,-29.174779840631157,0.002915314937817153,0.050662441253824915,,,,0.2779365018496663,-0.22727406059584138,-67.194528791808,8.161381382558547,False,-67.194528791808,False,0.0,-0.023433008070804055,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.1,1.0,752.0,24.0,24.215988085511214,15.133246435993136,9.082741649518077,0.004373635732466942,0.057207307507797345,,,,-0.024753373341244014,0.08196068084904136,-33.88027534317431,54.62331641753344,False,-33.88027534317431,False,0.0,-0.006119097116478354,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.2,1.0,752.0,24.0,-17.881960179376133,30.266492871986273,-48.14845305136241,-0.0032296505817106897,-0.04104658279353669,,,,-0.06447427028240947,0.023427687488872778,-126.5330943121946,29.300192219499433,False,-126.5330943121946,False,0.0,-0.022853069660805504,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.3,1.0,752.0,24.0,-29.446892616991455,45.60151592712599,-75.04840854411745,-0.005318386402611743,-0.0675929430381884,,,,-0.05364060263786844,-0.013952340400319958,-172.37822628023042,15.38106328086818,False,-172.37822628023042,False,0.0,-0.031133132676488602,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.5,1.0,752.0,24.0,7.780918295014057,75.86800879911226,-68.0870905040982,0.0014053071948297014,0.017860464054404432,,,,0.15591130559298666,-0.13805084153858221,-172.7109566268526,31.00214896743128,False,-172.7109566268526,False,0.0,-0.031193226913738974,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.1,1.0,752.0,24.0,31.52929185961256,15.133246435993136,16.396045423619423,0.005694487336615712,0.07448409243292994,,,,-0.07906025729083098,0.1535443497237609,-53.927388977181515,100.66417423718433,False,-53.927388977181515,False,0.0,-0.009739794823006326,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.2,1.0,752.0,24.0,41.5327576930829,30.266492871986273,11.266264821096627,0.007501207568855802,0.09533506171539309,,,,-0.03966268572963357,0.13499774744502666,-57.05135528925352,107.61754281575423,False,-57.05135528925352,False,0.0,-0.010304012588610361,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.3,1.0,752.0,24.0,67.88395810026668,45.60151592712599,22.282442173140694,0.012260482775272532,0.15582209548420908,,,,0.09268219616651728,0.0631398993176918,-64.26373677083991,108.0902294671744,False,-64.26373677083991,False,0.0,-0.011606636675336046,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.5,1.0,752.0,24.0,93.1236541240384,75.86800879911226,17.255645324926135,0.016819009811888448,0.21375776149236303,,,,0.30250513960542574,-0.08874737811306271,-62.73970382782298,88.8184601103498,False,-62.73970382782298,False,0.0,-0.011331381958762092,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.1,1.0,752.0,24.0,-9.124322100935709,15.133246435993136,-24.257568536928844,-0.001647938586452596,-0.02155509403065522,,,,0.17042584555989113,-0.19198093959054635,-74.69923891654457,61.27847764994417,False,-74.69923891654457,False,0.0,-0.013491386738373825,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.2,1.0,752.0,24.0,89.84740225441698,30.266492871986273,59.580909382430704,0.01622728783899438,0.20623739223362852,,,,0.16550149368443937,0.04073589854918916,-50.84504505233788,170.80416819690322,False,-50.84504505233788,False,0.0,-0.009183094452910157,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.3,1.0,752.0,24.0,99.42093073643376,45.60151592712599,53.81941480930777,0.017956357332540702,0.22821264693286436,,,,0.12340656035265463,0.10480608658020973,-39.13165399863668,171.97773982903277,False,-39.13165399863668,False,0.0,-0.007067545606423982,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.5,1.0,752.0,24.0,118.34418195555659,75.86800879911226,42.47617315644433,0.021374074892284746,0.27164942847678336,,,,0.12761068210123974,0.14403874637554362,-38.11678827828473,138.3639252342108,False,-38.11678827828473,False,0.0,-0.006884251290184919,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.1,1.0,752.0,24.0,-18.620880208615606,15.133246435993136,-33.754126644608746,-0.0033631065047936256,-0.04398955006083298,,,,0.06726314362487643,-0.1112526936857094,-67.54250206883971,12.714540001939978,False,-67.54250206883971,False,0.0,-0.012198812597089347,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.2,1.0,752.0,24.0,-4.997635048493373,30.266492871986273,-35.264127920479645,-0.0009026200024849551,-0.011471664109086545,,,,0.11421619310145305,-0.1256878572105396,-78.35311953821667,10.79424065441438,False,-78.35311953821667,False,0.0,-0.014151312023796108,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.3,1.0,752.0,24.0,-0.8751361647510985,45.60151592712599,-46.476652091877085,-0.00015805784126642956,-0.0020088037710487374,,,,0.1968122349700922,-0.19882103874114093,-101.1437009131586,4.1261824657656225,False,-101.1437009131586,False,0.0,-0.018267505867019057,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.5,1.0,752.0,24.0,36.15025513651193,75.86800879911226,-39.71775366260033,0.006529076866264383,0.08297996559570017,,,,0.11732055754765137,-0.0343405919519512,-89.34055796704709,10.092557141421551,False,-89.34055796704709,False,0.0,-0.01613574698267211,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.1,1.0,752.0,24.0,41.5495500468001,15.133246435993136,26.416303610806963,0.007504240426238719,0.09815572579340945,,,,0.03516177235982171,0.06299395343358774,-33.055964917349044,81.99151691653074,False,-33.055964917349044,False,0.0,-0.005970218882796389,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.2,1.0,752.0,24.0,29.568896009589977,30.266492871986273,-0.6975968623962956,0.005340421365441541,0.06787299188658945,,,,0.034216223502314944,0.033656768384274505,-59.041073127845856,62.929971361960654,False,-59.041073127845856,False,0.0,-0.01066337438733874,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.3,1.0,752.0,24.0,90.79040937434083,45.60151592712599,45.18889344721484,0.016397603814584796,0.20840198825300066,,,,0.014935849873105712,0.19346613837989496,-29.990623251441164,110.99263982714392,False,-29.990623251441164,False,0.0,-0.005416589280944385,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.5,1.0,752.0,24.0,75.63722430620419,75.86800879911226,-0.23078449290807157,0.013660795742138646,0.17361908642088428,,,,0.10072282219214125,0.07289626422874303,-66.88843281440897,92.645598136964,False,-66.88843281440897,False,0.0,-0.012080681523825486,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.1,1.0,752.0,24.0,-8.382399368315795,15.133246435993136,-23.51564580430893,-0.001513940346832655,-0.01980239239559754,,,,0.015040682357135899,-0.03484307475273344,-80.04525471554182,10.99120472529177,False,-80.04525471554182,False,0.0,-0.014456927588586608,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.2,1.0,752.0,24.0,-15.624483795585181,30.266492871986273,-45.89097666757145,-0.002821929065558485,-0.03586472966545519,,,,0.017543014222165716,-0.0534077438876209,-114.19175822646817,12.731636746537342,False,-114.19175822646817,False,0.0,-0.02062410802189506,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.3,1.0,752.0,24.0,2.1666012627204676,45.60151592712599,-43.43491466440552,0.00039130861260671914,0.004973256691031255,,,,0.02946193241090585,-0.024488675719874595,-132.65464075049525,21.743962719215812,False,-132.65464075049525,False,0.0,-0.02395867865540715,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.5,1.0,752.0,24.0,-0.35582229819336497,75.86800879911226,-76.22383109730562,-6.426486139205397e-05,-0.0008167610975571475,,,,0.14915242764337278,-0.14996918874092993,-141.9579425182654,38.59690149050689,False,-141.9579425182654,False,0.0,-0.025638942656932135,,,,,,
nuScenes mono,nuScenes,mono,plan_ade/JC_ade,brake/J,False,gate_ridge,0.1,1.0,955.0,24.0,17.08798241859815,3.001574389732632,14.086408028865517,0.05181068545272413,0.20219709158216068,,,,0.15732510139205744,0.04487199019010324,-1.415909297431859,30.21593010541459,False,-1.4168287792926175,False,1.0,-0.0042930305896726135,,,,,,
nuScenes mono,nuScenes,mono,plan_ade/JC_ade,brake/J,False,gate_ridge,0.2,1.0,955.0,24.0,19.347411372317175,5.971882379572216,13.37552899274496,0.05866126382741312,0.22893225269640008,,,,0.2513530972218521,-0.02242084452545204,-8.494613002964536,33.28543104702851,False,-8.50006785352465,False,1.0,-0.025755628227953287,,,,,,
nuScenes mono,nuScenes,mono,plan_ade/JC_ade,brake/J,False,gate_ridge,0.3,1.0,955.0,24.0,20.15855778592886,8.942190369411799,11.21636741651706,0.06112065608696976,0.2385303106567756,,,,0.23948254677996553,-0.0009522361231899257,-17.953180946954365,35.592613077235946,False,-17.983036965606182,False,1.0,-0.054433963479861826,,,,,,
nuScenes mono,nuScenes,mono,plan_ade/JC_ade,brake/J,False,gate_ridge,0.5,1.0,955.0,24.0,27.792980490932948,14.945339148877064,12.847641342055883,0.08426819121970731,0.32886619871226414,,,,0.15631452117857803,0.1725516775336861,-2.262633784452145,30.052927281467394,False,-2.2682144475493295,False,1.0,-0.006860295406985445,,,,,,
