track,geometry,system,target,section,objective,signal,tier,n_units,n_frames,n_affected,available,quota,k,coverage,gain,prize,eta,ndg_defined,undefined_reason,pool,n_methods,kendall_tau,kendall_p,argmax_dec,argmax_perc,argmax_differs,eta_dec_of_dec,eta_dec_of_perc,regret_ndg,perc_winner_worse_than_random,cheap_loss_total,e_dec_defined,n_affected_dec,regret_gain,regret_gain_lo,regret_gain_hi,regret_share_cheap,regret_share_lo,regret_share_hi,n_draws,n_draws_kept_under_official_filter,eta_official,abs_diff,matches_to_3dp
KITTI,oracle,brake,J,score,E_perc_dE,dE_E6_risk_weighted,3.0,6.0,3536.0,2203.0,True,0.1,354.0,1.0,1212.0,1539.0,0.7875243664717348,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_dE,dE_E6_risk_weighted,3.0,6.0,3536.0,2203.0,True,0.2,707.0,1.0,1997.0,2431.0,0.8214726450020567,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_dE,dE_E6_risk_weighted,3.0,6.0,3536.0,2203.0,True,0.3,1061.0,1.0,2602.0,3139.0,0.828926409684613,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_dE,dE_E6_risk_weighted,3.0,6.0,3536.0,2203.0,True,0.5,1768.0,1.0,3703.0,3900.0,0.9494871794871795,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_dE,PKL,3.0,6.0,3536.0,2203.0,False,,,,,,,,PKL and TIP need nuScenes map rasters and PKL's planner; KITTI has neither,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_dE,TIP,3.0,6.0,3536.0,2203.0,False,,,,,,,,PKL and TIP need nuScenes map rasters and PKL's planner; KITTI has neither,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,random,1.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,57.133392365620814,339.5293418440809,0.16827232679011786,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,random,1.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,114.10539096749693,488.02121319543977,0.23381235872998968,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,random,1.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,171.23878333311774,575.2100197108883,0.2976978450743707,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,random,1.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,285.34417430061467,626.6678554698083,0.45533558456847006,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,uncertainty,1.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,95.2944223032908,339.5293418440809,0.28066623575364524,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,uncertainty,1.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,199.2146243766167,488.02121319543977,0.40820894459117796,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,uncertainty,1.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,291.5078715628491,575.2100197108883,0.5067851073063133,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,uncertainty,1.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,402.9888656528973,626.6678554698083,0.6430661188944812,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,criticality_cheap,1.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,91.79743825718963,339.5293418440809,0.27036673107134573,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,criticality_cheap,1.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,189.3621266855361,488.02121319543977,0.38802027773678255,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,criticality_cheap,1.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,279.293087213901,575.2100197108883,0.4855497603367186,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,criticality_cheap,1.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,401.1702043776792,626.6678554698083,0.6401640053436679,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,trivial_ego_speed,1.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,9.916642291259269,339.5293418440809,0.029207025930068815,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,trivial_ego_speed,1.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,25.393192636587678,488.02121319543977,0.05203296895706533,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,trivial_ego_speed,1.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,103.4069701287447,575.2100197108883,0.1797725466964554,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,trivial_ego_speed,1.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,221.91649560267678,626.6678554698083,0.3541213956734826,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_ridge,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,30.794034588003516,339.5293418440809,0.09069623974397122,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_ridge,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,49.00662690893555,488.02121319543977,0.10041905061473153,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_ridge,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,107.85899666931809,575.2100197108883,0.18751237456456357,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_ridge,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,235.09659548277045,626.6678554698083,0.37515343005190566,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_gbm,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,31.311780975346995,339.5293418440809,0.09222113413021615,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_gbm,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,54.38217631096736,488.02121319543977,0.11143404188290626,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_gbm,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,95.73750226788293,575.2100197108883,0.16643921174391652,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,gate_gbm,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,226.55348402853778,626.6678554698083,0.3615208312522944,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_reg,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,21.217366398286607,339.5293418440809,0.062490523743983444,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_reg,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,50.50689215962749,488.02121319543977,0.10349323101944914,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_reg,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,98.39362255930321,575.2100197108883,0.17105686477568272,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_reg,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,221.7537890269195,626.6678554698083,0.3538617580132179,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_clf,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,49.695265370428714,339.5293418440809,0.14636515683893336,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_clf,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,67.77987616302588,488.02121319543977,0.13888715148101932,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_clf,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,81.67921280392531,575.2100197108883,0.14199893952643394,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_mlp_clf,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,172.1473214098239,626.6678554698083,0.27470265134433347,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_reg,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,28.090670174623817,339.5293418440809,0.08273414610370744,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_reg,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,44.198264669157126,488.02121319543977,0.09056627760043061,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_reg,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,64.2480198266511,575.2100197108883,0.11169488990985135,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_reg,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,175.82842341099615,626.6678554698083,0.2805767391390753,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_clf,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,34.72583671461658,339.5293418440809,0.10227639392227675,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_clf,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,43.66972486103902,488.02121319543977,0.0894832513019274,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_clf,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,80.89722441790488,575.2100197108883,0.14063945627818755,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R1_gbm_clf,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,222.63527728755818,626.6678554698083,0.3552683855479553,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R2_cnn_clf,2.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,35.51025011292325,339.5293418440809,0.10458669026970376,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R2_cnn_clf,2.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,82.91542616053181,488.02121319543977,0.16990127461390975,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R2_cnn_clf,2.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,145.06630598157,575.2100197108883,0.2521971123772898,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,R2_cnn_clf,2.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,247.72007734494272,626.6678554698083,0.3952972458739388,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_exact,3.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,242.48857058435493,339.5293418440809,0.7141903237797659,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_exact,3.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,377.29641294940825,488.02121319543977,0.7731147801526219,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_exact,3.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,477.8169096580756,575.2100197108883,0.8306825216609328,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_exact,3.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,567.976916405194,626.6678554698083,0.9063444238405779,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E1_fn_only,3.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,242.48857058435493,339.5293418440809,0.7141903237797659,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E1_fn_only,3.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,377.29641294940825,488.02121319543977,0.7731147801526219,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E1_fn_only,3.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,477.8169096580756,575.2100197108883,0.8306825216609328,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E1_fn_only,3.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,567.976916405194,626.6678554698083,0.9063444238405779,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E6_risk_weighted,3.0,6.0,3536.0,2082.0,True,0.1,354.0,1.0,339.5293418440809,339.5293418440809,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E6_risk_weighted,3.0,6.0,3536.0,2082.0,True,0.2,707.0,1.0,488.02121319543977,488.02121319543977,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E6_risk_weighted,3.0,6.0,3536.0,2082.0,True,0.3,1061.0,1.0,575.2100197108883,575.2100197108883,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,dE_E6_risk_weighted,3.0,6.0,3536.0,2082.0,True,0.5,1768.0,1.0,626.6678554698083,626.6678554698083,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,PKL,3.0,6.0,3536.0,2082.0,False,,,,,,,,PKL and TIP need nuScenes map rasters and PKL's planner; KITTI has neither,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,score,E_perc_risk,TIP,3.0,6.0,3536.0,2082.0,False,,,,,,,,PKL and TIP need nuScenes map rasters and PKL's planner; KITTI has neither,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.1,,,,,,,,headline,7.0,0.09999999999999999,0.7586785319973222,trivial_ego_speed,dE_exact,True,0.379298822738092,0.1901248318734708,-0.18917399086462122,False,4624.323557605362,True,888.0,-241.65461126197422,-913.5243407592045,619.205029538171,-0.052257288715132966,-0.19754766927084566,0.13390175272657978,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.2,,,,,,,,headline,7.0,0.19999999999999998,0.5389291387325821,trivial_ego_speed,dE_exact,True,0.5632226763090984,0.2885897374390119,-0.2746329388700865,False,4624.323557605362,True,888.0,-277.02073628995714,-1096.8950157743611,617.4016534546115,-0.05990513700849433,-0.23720118242382937,0.13351177653631224,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.3,,,,,,,,headline,7.0,0.09999999999999999,0.7586785319973222,trivial_ego_speed,dE_exact,True,0.549659264873786,0.4470401456276324,-0.10261911924615363,False,4624.323557605362,True,888.0,-139.1669168588206,-870.731960047887,558.1953437923181,-0.0300945457481972,-0.18829390919583117,0.12070853971156191,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.5,,,,,,,,headline,7.0,0.3,0.3567113162051535,dE_E6_risk_weighted,dE_exact,True,0.7201877100482492,0.6298697811160301,-0.09031792893221913,False,4624.323557605362,True,888.0,-43.56742305731214,-404.0104935411195,353.38394719671976,-0.009421361311463441,-0.08736639824362341,0.07641851673971413,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.1,,,,,,,,all,14.0,0.08888888888888889,0.6604656633834767,trivial_ego_speed,dE_exact,True,0.379298822738092,0.1901248318734708,-0.18917399086462122,False,4624.323557605362,True,888.0,-241.65461126197422,-913.5243407592045,619.205029538171,-0.052257288715132966,-0.19754766927084566,0.13390175272657978,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.2,,,,,,,,all,14.0,-0.08888888888888889,0.6604656633834767,trivial_ego_speed,dE_exact,True,0.5632226763090984,0.2885897374390119,-0.2746329388700865,False,4624.323557605362,True,888.0,-277.02073628995714,-1096.8950157743611,617.4016534546115,-0.05990513700849433,-0.23720118242382937,0.13351177653631224,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.3,,,,,,,,all,14.0,-0.15555555555555556,0.4420577124669164,trivial_ego_speed,dE_exact,True,0.549659264873786,0.4470401456276324,-0.10261911924615363,False,4624.323557605362,True,888.0,-139.1669168588206,-870.731960047887,558.1953437923181,-0.0300945457481972,-0.18829390919583117,0.12070853971156191,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_dE,,,,,,,0.5,,,,,,,,all,14.0,0.13333333333333333,0.509956448179147,dE_E6_risk_weighted,dE_exact,True,0.7201877100482492,0.6298697811160301,-0.09031792893221913,False,4624.323557605362,True,888.0,-43.56742305731214,-404.0104935411195,353.38394719671976,-0.009421361311463441,-0.08736639824362341,0.07641851673971413,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.1,,,,,,,,headline,7.0,-0.09999999999999999,0.7586785319973222,trivial_ego_speed,dE_E6_risk_weighted,True,0.379298822738092,0.12744086412865333,-0.2518579586094387,False,4624.323557605362,True,888.0,-353.9351718504366,-1186.5433434323609,563.3649437256128,-0.0765377178827246,-0.2565874400118306,0.1218264545522725,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.2,,,,,,,,headline,7.0,0.0,1.0,trivial_ego_speed,dE_E6_risk_weighted,True,0.5632226763090984,0.19272548651645413,-0.37049718979264423,False,4624.323557605362,True,888.0,-471.3631287107841,-1559.1883354530285,553.3372165794324,-0.10193126039711473,-0.3371711161708657,0.11965798017515235,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.3,,,,,,,,headline,7.0,-0.09999999999999999,0.7586785319973222,trivial_ego_speed,dE_E6_risk_weighted,True,0.549659264873786,0.21024852084240833,-0.3394107440313777,False,4624.323557605362,True,888.0,-385.02394734267216,-1533.39267005634,669.5203605223406,-0.08326059856029,-0.331592859140329,0.1447823345797719,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.5,,,,,,,,headline,7.0,0.5,0.12451805873621316,dE_E6_risk_weighted,dE_E6_risk_weighted,False,0.7201877100482492,0.7201877100482492,0.0,False,4624.323557605362,True,888.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.1,,,,,,,,all,14.0,-0.13333333333333333,0.509956448179147,trivial_ego_speed,dE_E6_risk_weighted,True,0.379298822738092,0.12744086412865333,-0.2518579586094387,False,4624.323557605362,True,888.0,-353.9351718504366,-1186.5433434323609,563.3649437256128,-0.0765377178827246,-0.2565874400118306,0.1218264545522725,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.2,,,,,,,,all,14.0,-0.39999999999999997,0.048073681683101686,trivial_ego_speed,dE_E6_risk_weighted,True,0.5632226763090984,0.19272548651645413,-0.37049718979264423,False,4624.323557605362,True,888.0,-471.3631287107841,-1559.1883354530285,553.3372165794324,-0.10193126039711473,-0.3371711161708657,0.11965798017515235,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.3,,,,,,,,all,14.0,-0.35555555555555557,0.07890394297150703,trivial_ego_speed,dE_E6_risk_weighted,True,0.549659264873786,0.21024852084240833,-0.3394107440313777,False,4624.323557605362,True,888.0,-385.02394734267216,-1533.39267005634,669.5203605223406,-0.08326059856029,-0.331592859140329,0.1447823345797719,1000.0,996.0,,,
KITTI,oracle,brake,J,compare,E_perc_risk,,,,,,,0.5,,,,,,,,all,14.0,0.044444444444444446,0.8261552987643306,dE_E6_risk_weighted,dE_E6_risk_weighted,False,0.7201877100482492,0.7201877100482492,0.0,False,4624.323557605362,True,888.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,996.0,,,
KITTI,oracle,traj,JB,score,E_dec,random,1.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,93.25738194515574,935.3669851334334,0.09970138290892558,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,random,1.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,186.25132495826304,935.3669851334334,0.19912112349324967,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,random,1.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,279.5087069034188,935.3669851334334,0.2988225064021753,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,random,1.0,6.0,3536.0,250.0,True,0.5,1768.0,1.0,465.7600318616818,935.3669851334334,0.4979436298954249,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,uncertainty,1.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,1.895100188531357,935.3669851334334,0.0020260499019654986,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,uncertainty,1.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,34.49583217141963,935.3669851334334,0.03687946305534685,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,uncertainty,1.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,53.52284621550524,935.3669851334334,0.05722122660537352,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,uncertainty,1.0,6.0,3536.0,250.0,True,0.5,1768.0,1.0,88.80878063244893,935.3669851334334,0.09494538725864912,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,criticality_cheap,1.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,5.148178519137874,935.3669851334334,0.005503913010574633,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,criticality_cheap,1.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,20.907328769707693,935.3669851334334,0.02235200632693401,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,criticality_cheap,1.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,22.539710496726066,935.3669851334334,0.024097184158697556,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,criticality_cheap,1.0,6.0,3536.0,250.0,True,0.5,1768.0,1.0,56.00839520211911,935.3669851334334,0.059878524784717856,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,trivial_ego_speed,1.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,259.79483811784394,935.3669851334334,0.27774642706764263,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,trivial_ego_speed,1.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,733.5257621098486,935.3669851334334,0.7842117305489551,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,trivial_ego_speed,1.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,846.927330494101,935.3669851334334,0.9054492450075986,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,trivial_ego_speed,1.0,6.0,3536.0,250.0,True,0.5,1768.0,1.0,924.9719938922999,935.3669851334334,0.9888867242415547,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_ridge,2.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,224.8882149379295,935.3669851334334,0.24042778771569362,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_ridge,2.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,426.4851508622716,935.3669851334334,0.45595489004931256,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_ridge,2.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,503.45050454508595,935.3669851334334,0.5382384802402096,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_ridge,2.0,6.0,3536.0,250.0,True,0.5,1768.0,1.0,518.6998861680473,935.3669851334334,0.5545415803766613,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_gbm,2.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,272.2435833573618,935.3669851334334,0.2910553693730437,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_gbm,2.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,537.854494463965,935.3669851334334,0.5750197548262174,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_gbm,2.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,711.357113502305,935.3669851334334,0.760511248321243,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,gate_gbm,2.0,6.0,3536.0,250.0,True,0.5,1768.0,1.0,906.6294029176182,935.3669851334334,0.9692766767776011,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,R1_mlp_reg,2.0,6.0,3536.0,250.0,True,0.1,354.0,1.0,212.65067260782195,935.3669851334334,0.2273446422502143,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,R1_mlp_reg,2.0,6.0,3536.0,250.0,True,0.2,707.0,1.0,382.50999912954273,935.3669851334334,0.4089410950023817,True,,,,,,,,,,,,,,,,,,,,,,,,,,
KITTI,oracle,traj,JB,score,E_dec,R1_mlp_reg,2.0,6.0,3536.0,250.0,True,0.3,1061.0,1.0,559.6751742062274,935.3669851334334,0.5983482238539645,True,,,,,,,,,,,,,,,,,,,,,,,,,,
